"county","FIPS","centralDecade","aveWetDays","threshold","fiveYrAveTot_vmm47p47WetDaysCentYr_-10","fiveYrAveTot_vmm47p47WetDaysCentYr_-9","fiveYrAveTot_vmm47p47WetDaysCentYr_-8","fiveYrAveTot_vmm47p47WetDaysCentYr_-7","fiveYrAveTot_vmm47p47WetDaysCentYr_-6","fiveYrAveTot_vmm47p47WetDaysCentYr_-5","fiveYrAveTot_vmm47p47WetDaysCentYr_-4","fiveYrAveTot_vmm47p47WetDaysCentYr_-3","fiveYrAveTot_vmm47p47WetDaysCentYr_-2","fiveYrAveTot_vmm47p47WetDaysCentYr_-1","fiveYrAveTot_vmm47p47WetDaysCentYr_0","fiveYrAveTot_vmm47p47WetDaysCentYr_1","fiveYrAveTot_vmm47p47WetDaysCentYr_2","fiveYrAveTot_vmm47p47WetDaysCentYr_3","fiveYrAveTot_vmm47p47WetDaysCentYr_4","fiveYrAveTot_vmm47p47WetDaysCentYr_5","fiveYrAveTot_vmm47p47WetDaysCentYr_6","fiveYrAveTot_vmm47p47WetDaysCentYr_7","fiveYrAveTot_vmm47p47WetDaysCentYr_8","fiveYrAveTot_vmm47p47WetDaysCentYr_9","fiveYrAveTot_vmm47p47WetDaysCentYr_10","fiveYrAveTot_vmm47p47WetDaysCentYr_11","fiveYrAveTot_vmm47p47WetDaysCentYr_12","fiveYrAveTot_vmm47p47WetDaysCentYr_13","fiveYrAveTot_vmm47p47WetDaysCentYr_14","fiveYrAveTot_vmm47p47WetDaysCentYr_15","fiveYrAveTot_vmm47p47WetDaysCentYr_16","fiveYrAveTot_vmm47p47WetDaysCentYr_17","fiveYrAveTot_vmm47p47WetDaysCentYr_18","fiveYrAveTot_vmm47p47WetDaysCentYr_19"
"mtsunapeeNH_100km_shp","shp",1970,67.3801101952545,47.4705105968244,33.6195151612253,40.7540606365782,52.1022424489802,45.7026060682355,60.9400606213194,68.7295757467097,58.573272708546,71.1727575579557,88.3619696819421,83.940871182355,93.2602525287204,125.130909090331,124.80621211312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mtsunapeeNH_100km_shp","shp",2000,97.3302777797044,47.4705105968244,67.152696945884,58.4098181822806,62.0056666518703,55.1590302877715,68.8928484598796,73.0648484605731,75.0305757430105,95.1939090566924,90.1174545172489,69.936606053439,66.3159696891091,74.3481817892826,55.0842121309223,88.4459091140285,117.402242439732,126.426393945867,146.47666668863,154.465030330311,131.247484867212,121.011303071687,136.80809097868,120.614030358286,131.55078793728,124.725333389513,96.15345457944,96.7131817962184,94.9616666608868,85.6820605711503,79.8506969266949,88.9852650945837
"mtsunapeeNH_100km_shp","shp",2030,53.276818188754,47.4705105968244,75.4269696823274,76.7496969367519,53.276818188754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
