"county","FIPS","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_-10","fiveYrAveTotWetDaysCentYr_-9","fiveYrAveTotWetDaysCentYr_-8","fiveYrAveTotWetDaysCentYr_-7","fiveYrAveTotWetDaysCentYr_-6","fiveYrAveTotWetDaysCentYr_-5","fiveYrAveTotWetDaysCentYr_-4","fiveYrAveTotWetDaysCentYr_-3","fiveYrAveTotWetDaysCentYr_-2","fiveYrAveTotWetDaysCentYr_-1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"mtsunapeeNH_100km_shp","shp",1970,1155.50424273279,1124.32072761555,1123.16845487065,1141.76609127611,1142.98430334937,1175.03939428846,1099.84893963727,1091.24672753078,1170.70206088053,1158.40078816419,1168.51481084111,1222.55368717123,1252.98856091594,1148.2059092775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mtsunapeeNH_100km_shp","shp",2000,1201.86956584387,1130.18621232172,1136.72536386833,1126.73127289495,1070.74942439139,1129.60530311977,1150.3233031962,1175.12051538874,1181.19109112848,1211.38084870984,1099.97648513119,1105.02027297224,1131.17945472124,1118.62987899287,1176.45554562394,1298.23763657347,1311.17463658835,1350.77790931182,1389.90242450456,1317.93209112886,1317.03809106763,1294.24172741031,1220.25596985374,1217.67893952281,1193.7747577265,1088.64993954387,1132.57339407049,1183.06069713638,1177.08378801955,1178.67727292895,1232.27662902258
"mtsunapeeNH_100km_shp","shp",2030,1046.53393978571,1217.70176794595,1139.35265169119,1046.53393978571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
