"county","FIPS","rcp","model","centralDecade","aveWetDays","fiveYrAveWetDaysCentYr_.10","fiveYrAveWetDaysCentYr_.9","fiveYrAveWetDaysCentYr_.8","fiveYrAveWetDaysCentYr_.7","fiveYrAveWetDaysCentYr_.6","fiveYrAveWetDaysCentYr_.5","fiveYrAveWetDaysCentYr_.4","fiveYrAveWetDaysCentYr_.3","fiveYrAveWetDaysCentYr_.2","fiveYrAveWetDaysCentYr_.1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",1970,1.40851063829787,1.50795902285264,1.32970843183609,1.34704491725768,1.27139479905437,1.43467297084318,1.19211977935382,1.51788810086682,1.5478329393223,1.36800630417652,1.51142631993696,1.60047281323877,1.56516942474389,1.80929866036249,1.92245862884161,1.54578408195429,1.46997635933806,1.41055949566588,1.17966903073286,1.09235618597321,1.42033096926714,1.43971631205674,1.4795902285264,1.48368794326241,1.38345153664303,1.20457052797478,1.34609929078014,1.08936170212766,1.08353033884949,1.40047281323877,1.59148936170213
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",2000,1.69293406882059,1.50007880220646,1.5538219070134,1.34751773049645,0.946572104018913,1.50811662726556,1.50133963750985,1.60409771473601,2.1812450748621,2.45910165484634,1.63152088258471,1.61055949566588,1.72955082742317,1.40283687943262,1.70464933018125,1.99574468085106,2.09850275807723,2.04097714736013,2.53475177304965,2.12009456264775,2.25705279747833,1.94704491725768,1.87438928289992,1.6080378250591,1.55208825847124,1.17068557919622,1.24286840031521,1.11032308904649,1.08321513002364,1.40283687943262,1.45516154452325
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",2030,1.72755450485947,1.91678486997636,1.8956658786446,1.45122143420016,1.37730496453901,1.59432624113475,2.04759653270292,1.99322301024429,2.26099290780142,2.21544523246651,2.48636721828211,1.9806146572104,2.07517730496454,2.05689519306541,2.18975571315997,1.52230102442868,1.86966115051221,2.04034672970843,1.80819542947203,1.58187549251379,1.57131599684791,0.907171000788022,0.76327817178881,0.917100078802206,0.720724980299448,0.880220646178093,1.68116627265563,1.87722616233255,1.8709219858156,2.26052009456265,2.3585500394011
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",2060,1.93123194116102,1.68684003152088,1.73727344365642,1.60488573680063,1.41749408983452,1.44003152088258,1.26997635933806,1.08810086682427,1.75933806146572,1.93333333333333,2.01654846335697,2.66761229314421,3.19795114263199,2.80677698975571,2.76611505122143,2.81182033096927,2.75728920409771,2.20740740740741,1.97840819542947,2.11032308904649,1.90039401103231,1.2548463356974,1.38345153664303,1.66572104018913,1.25027580772262,1.24239558707644,1.523719464145,1.9123719464145,1.77226162332545,1.77273443656422,2.39117415287628
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",1970,1.40851063829787,1.50795902285264,1.32970843183609,1.34704491725768,1.27139479905437,1.43467297084318,1.19211977935382,1.51788810086682,1.5478329393223,1.36800630417652,1.51142631993696,1.60047281323877,1.56516942474389,1.80929866036249,1.92245862884161,1.54578408195429,1.46997635933806,1.41055949566588,1.17966903073286,1.09235618597321,1.42033096926714,1.43971631205674,1.4795902285264,1.48368794326241,1.38345153664303,1.20457052797478,1.34609929078014,1.08936170212766,1.08353033884949,1.40047281323877,1.59148936170213
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",2000,1.74168636721828,1.50007880220646,1.5538219070134,1.34751773049645,0.946572104018913,1.50811662726556,1.50133963750985,1.60409771473601,2.1812450748621,2.45910165484634,1.63152088258471,1.61055949566588,1.72955082742317,1.40283687943262,1.70464933018125,2.2434988179669,2.27265563435776,2.26083530338849,2.78991331757289,2.63971631205674,2.2059889676911,2.11993695823483,1.99227738376675,1.34925137903861,1.21497241922774,1.41260835303388,1.54877856579984,1.47643814026793,1.37935382190701,1.2709219858156,1.35602836879433
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",2030,1.76840031520883,1.50118203309693,1.74026792750197,1.91962174940898,2.09141055949567,1.97084318360914,2.0220646178093,2.49440504334121,2.45279747832939,2.6521670606777,2.68636721828211,2.29125295508274,1.86446020488574,2.47817178881009,2.06225374310481,1.76249014972419,2.07817178881009,1.71757289204098,1.0628841607565,1.37226162332545,1.44854215918046,1.32687155240347,1.39795114263199,1.30055161544523,1.00378250591017,1.1210401891253,1.35161544523247,1.25547675334909,1.39637509850276,2.15445232466509,2.65516154452325
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",2060,1.9100341476228,2.76012608353034,2.79148936170213,2.8795902285264,2.10354609929078,1.40299448384555,1.1558707643814,1.34026792750197,1.0789598108747,1.10386130811663,1.24239558707644,1.28573680063042,1.40063041765169,2.05311268715524,2.29881796690307,2.12088258471237,2.23293932230102,2.41985815602837,1.95571315996848,2.34988179669031,2.37352245862884,2.32230102442868,1.77415287628054,1.94452324665091,1.37383766745469,1.66067769897557,1.36375098502758,1.34310480693459,1.54830575256107,1.76075650118203,1.60740740740741
"wascoCA_150km_shp","shp","rcp45","CCSM4",1970,1.48807459942212,1.95193065405831,1.7284475965327,1.79921197793538,1.80992907801418,1.44869976359338,1.27044917257683,1.34389282899921,1.54736012608353,1.23624901497242,1.60283687943262,1.60425531914894,1.79448384554768,1.77368006304177,1.67990543735225,1.60015760441292,1.45453112687155,1.18313632781718,0.976359338061466,1.22600472813239,1.06319936958235,0.994011032308905,1.19684791174153,1.37809298660362,1.1150512214342,1.08384554767533,1.35334909377463,1.72750197005516,1.45374310480693,1.4167060677699,1.59779353821907
"wascoCA_150km_shp","shp","rcp45","CCSM4",2000,1.74226425006567,1.83089046493302,1.3913317572892,1.43593380614657,1.54625689519307,1.43104806934594,1.54200157604413,1.88699763593381,2.22915681639086,2.19527186761229,2.54168636721828,2.04255319148936,1.60898345153664,1.65405831363278,1.64775413711584,1.35082742316785,1.45721040189125,2.1070133963751,1.79605988967691,1.90417651694247,1.70149724192277,1.48116627265563,1.06855791962175,1.42947202521671,1.50985027580772,1.73033884948779,2.01513002364066,1.91867612293144,1.90890464933018,1.94830575256107,1.73995271867612
