"county","FIPS","rcp","model","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_.10","fiveYrAveTotWetDaysCentYr_.9","fiveYrAveTotWetDaysCentYr_.8","fiveYrAveTotWetDaysCentYr_.7","fiveYrAveTotWetDaysCentYr_.6","fiveYrAveTotWetDaysCentYr_.5","fiveYrAveTotWetDaysCentYr_.4","fiveYrAveTotWetDaysCentYr_.3","fiveYrAveTotWetDaysCentYr_.2","fiveYrAveTotWetDaysCentYr_.1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1970,183.898734989964,197.592302806894,180.127122904746,176.037132736832,163.724407382799,164.423109468401,151.562973153987,182.074284630951,190.880665897448,181.342446757613,200.160905984565,212.066913839612,205.533158609292,222.137159632469,236.181118757033,210.085159638753,200.599151714282,182.808736456899,161.308764573411,139.103265693263,165.238053538166,170.137083977002,188.228162119022,188.154867093567,188.779918163827,171.656422678136,182.176516422213,163.038990626531,164.873820006055,184.210410633996,211.663557348593
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",2000,194.310897169629,211.519878313925,216.688641449747,197.411538476919,164.843226697812,194.314413049921,182.650799933555,182.221064846749,220.153922352216,245.006916339164,183.750369791634,180.491430649474,196.267522697224,174.972274267757,194.685037315892,218.319868815487,236.756990743976,222.613194527034,255.898381690837,226.007259397198,233.58994955112,200.881630030837,195.633638179219,171.462445230376,166.505825447036,136.839628977626,144.620500310109,139.280740315973,145.966820999667,173.775366526154,181.730962669787
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",2030,198.117218833436,217.238962903035,214.826101991493,180.307598213403,180.412334986167,202.437753593171,236.438874107974,230.171353480157,244.203758508759,229.485638137256,229.542961448348,183.303182626312,186.17626983465,195.778471351587,218.966311750754,186.751401379684,214.953586721087,243.759727253239,219.346514369516,196.759963786102,191.616964200035,149.972960352856,123.734780535123,141.636517106486,117.94381416836,137.22181049231,188.847040277428,202.759432939341,207.430453450863,247.829794030256,254.196466455218
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",2060,207.706725425282,198.038162789311,211.449740467705,196.537070985566,178.975639649079,179.075861865907,172.421451055337,154.330661910606,199.063859980882,210.288645238309,211.094187609049,260.720601820779,298.143499184989,267.523221889951,257.920903338794,261.365181298689,251.345020139134,215.456165261077,197.967228531587,207.275724470907,192.535945263901,150.374253025672,159.047471923345,191.540836281626,166.74970020756,167.675000499741,190.820345409204,203.576073710506,193.608134882079,196.830376647757,241.444200776382
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1970,183.898734989964,197.592302806894,180.127122904746,176.037132736832,163.724407382799,164.423109468401,151.562973153987,182.074284630951,190.880665897448,181.342446757613,200.160905984565,212.066913839612,205.533158609292,222.137159632469,236.181118757033,210.085159638753,200.599151714282,182.808736456899,161.308764573411,139.103265693263,165.238053538166,170.137083977002,188.228162119022,188.154867093567,188.779918163827,171.656422678136,182.176516422213,163.038990626531,164.873820006055,184.210410633996,211.663557348593
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",2000,201.290697161509,211.519878313925,216.688641449747,197.411538476919,164.843226697812,194.314413049921,182.650799933555,182.221064846749,220.153922352216,245.006916339164,183.750369791634,180.491430649474,196.267522697224,174.972274267757,194.685037315892,231.76491201049,230.669818992923,217.962655396145,258.639403534769,256.392222776613,230.154181613414,235.894100666088,232.806667693345,183.987812944642,157.418352562064,174.475628166057,184.824290929641,182.515196024246,172.579231392754,173.436936986655,180.753438960506
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",2030,205.092655385294,183.709249215735,202.397955050168,221.518086565041,231.970269910189,230.434857307739,233.115319612768,244.163115333761,240.115880074868,252.109831805454,245.717820505704,223.27512328137,207.886914775588,260.661610299307,239.683305749026,210.429028767764,226.917181269356,198.954410816531,141.941750221528,172.301895039211,188.808875269344,191.825657859695,188.848422693977,187.187238877032,153.680516602943,158.135675090135,168.828034668327,176.839119211944,179.13136627399,222.380443297066,240.434025896262
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",2060,206.86664337445,257.997414525947,258.477105508276,273.293659667077,229.89495427225,194.869315616484,168.964774278119,184.867253495388,157.918055201744,165.370175352797,189.38058801185,183.944243145448,189.2073484119,245.32652478564,246.168488957957,221.207485486953,229.196444125359,232.095632049796,188.833027435891,216.180346232903,213.212038333724,206.423233863482,177.085492959431,191.88629967216,158.208063115648,197.073504701611,173.182054252725,166.406607101097,183.942293484186,209.443662945999,191.579841207124
"wascoCA_50km_shp","shp","rcp45","CCSM4",1970,192.173002806129,212.326294953631,204.387685445847,211.935782127906,226.337339644415,188.804749354574,173.270030841461,182.234202630057,193.276698916004,162.878887520449,200.144496087115,203.960508301729,215.298827543751,224.638009307726,220.854064898099,205.771323327168,192.990854007548,186.622043016574,162.762407690287,178.276904655336,162.75052416333,165.084820102562,169.943841027963,188.525242051711,168.420511231764,169.605289639751,186.352132389387,203.561042758927,171.899876743138,171.77818561288,193.041953298845
"wascoCA_50km_shp","shp","rcp45","CCSM4",2000,198.879098713176,204.550171865033,174.817775331219,182.873479830468,190.693804462681,182.740758000679,189.245347688457,225.111405679688,241.716525511767,241.945006164971,257.691388261443,226.065374421323,189.681036451313,182.765699265345,176.129763626844,156.303581053769,160.374421375406,206.657133545784,197.366806451341,204.137026306174,188.251533417477,173.380374629473,146.64039069014,175.687341605241,183.564345711595,209.706273776918,233.603268939257,219.018654492602,212.864739614892,212.0805074643,191.738153968949
