"county","FIPS","rcp","model","X2yr","X5yr","X10yr","X25yr","X50yr","X100yr"
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14024430904954,1.14794136918537,1.17779848890504,1.24472652996656,1.31648207372108,1.40751751955494
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1316763036059,1.14663045123224,1.18790208396307,1.27977486807752,1.37965241515276,1.50860741041578
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.10097913043546,1.12843875246734,1.17864248423482,1.28284962348818,1.39289464124013,1.53307253000888
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.11546927704242,1.14821467437817,1.19775634965186,1.29536040894844,1.39533455066247,1.52001367449831
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19612238474351,1.1979723789718,1.19561743538695,1.18875296089388,1.18107568960094,1.17151082092773
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.2017247226868,1.22301613632728,1.22861431337698,1.2268258148981,1.2197429099015,1.20844242125604
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21186864912592,1.21184344351416,1.19691486580176,1.16477368920796,1.1333908310418,1.09738580752403
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16784023408842,1.16609006921124,1.1594194255708,1.14616644423515,1.13353891482072,1.11910479619703
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19759467780666,1.20592127359193,1.19881675848103,1.17844553411529,1.15670822344646,1.13070518145923
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17464167325956,1.18511961700494,1.18347681177445,1.17344279889284,1.16122632170448,1.14578166698554
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19543616316928,1.2054557018253,1.20099584988074,1.18501598317928,1.16698698488353,1.14485496480384
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17675882732902,1.18396420028763,1.18149618647673,1.17172111625585,1.16048446348812,1.14655254060822
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.145944574886,1.14897689432402,1.1620932129779,1.1906077029575,1.2200345900744,1.25599856904438
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13575989480653,1.1461738544282,1.17915612626277,1.25151631221555,1.32850231000122,1.42594181933
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13560003992227,1.14795626023844,1.18190525790576,1.2558795201549,1.33457422854991,1.43420214023131
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1087353270858,1.14070304913173,1.18456907938208,1.26697090193633,1.34854185183449,1.44778106352582
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.12149287142027,1.16376145637282,1.21578039146868,1.31086990872416,1.40410090701515,1.51725575848359
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.20826090575572,1.19985226406363,1.19654017891765,1.19493526661658,1.19554349121949,1.19757400883015
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.20332056785791,1.1957151222567,1.18710195991925,1.17257036510638,1.15948799257137,1.14485859993627
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21485778656676,1.21647998577489,1.20530470029869,1.17924252911585,1.15267823168551,1.1213843030372
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19400037570099,1.20906080065458,1.21049089193645,1.2039266917586,1.19385152423633,1.18012757793825
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.20350713488824,1.20419485053641,1.19226799643298,1.1655123720036,1.13874955605725,1.10756496685033
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21201542593157,1.2194542168796,1.2118860667362,1.19055758190454,1.16772721145376,1.14031327833683
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.22043876258723,1.22324812956453,1.21832910317436,1.20546737303698,1.19181085205826,1.17533666732433
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21138471957327,1.21147383521867,1.20760044633493,1.19888170242602,1.1900377880322,1.17955349828525
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19183084754169,1.2072335296242,1.22012240693821,1.2391974238966,1.25519099959017,1.27248377354125
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15492560358608,1.16410432068052,1.18854408093663,1.24018684580709,1.29354463159678,1.35937094484387
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14330344912629,1.15976863792998,1.19288638811602,1.26060582436012,1.33011404004274,1.41605110013305
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15185239577597,1.17776704146628,1.21232775878694,1.2765783150125,1.33950746421136,1.41518562861293
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13056552821248,1.16738549649482,1.20792444234386,1.27860153107862,1.34554055831275,1.42452652385397
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17041397170801,1.16090850945441,1.15660187175659,1.15380458291092,1.15372043748384,1.15528246768361
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21105494925227,1.21535823237248,1.21750165237019,1.21923185827411,1.21976519592612,1.2196692597945
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19996742599944,1.21817520985838,1.2276583583409,1.23607015197477,1.23956091251053,1.24072081758618
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18755884280933,1.21432963990634,1.224910473927,1.22894485153833,1.22509155825621,1.21582119560303
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.20925530924327,1.23008407046889,1.23934673059953,1.24512543055397,1.24503582079736,1.24141758685272
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.22686965443274,1.25318115974701,1.26772124422126,1.28238525792352,1.29050829193118,1.29629721820067
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.22787459835747,1.26230083501716,1.28242361032656,1.30447723835589,1.31834653010963,1.33005291875293
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.22860580873417,1.25959721653484,1.27872174242667,1.30110625598857,1.31638356021572,1.33043471342056
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21756289355021,1.25170418012481,1.26970825484676,1.28723853385917,1.29664078722205,1.30314836334442
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16862731328622,1.1949953907698,1.22235434347029,1.26787150927019,1.30930744990142,1.35671187042331
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16206800413534,1.18939040588666,1.22390519344064,1.28628409968322,1.34620020488337,1.41731768791995
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13966439849998,1.16512418425909,1.19516550890746,1.2480671519451,1.29805144285901,1.35670570297219
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1197805248621,1.15799218121177,1.19619783182912,1.25946656784339,1.31733926852965,1.38408410705611
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15143211173101,1.1642934847213,1.17207220231705,1.1807790241807,1.18633103143768,1.19104984092125
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15231634176949,1.18103701595748,1.19941282217817,1.22085598565795,1.23500860686875,1.24734295472387
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17431943369341,1.19469960033857,1.21562577221141,1.25083804642634,1.28303808632222,1.31967248077689
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18844760672173,1.22140953785111,1.24499463993562,1.27564080743951,1.29828208759049,1.32018602487287
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.22952407288945,1.27327745115298,1.28824345399599,1.28966453263879,1.27837773674717,1.25776084265789
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.23047468201553,1.26753434794091,1.28199856868636,1.28814108903781,1.28420499423545,1.27374567254423
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.23891342872834,1.28583572798845,1.30399103690806,1.31233542585812,1.30867656258804,1.29762523064842
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.22211720886205,1.27413032777807,1.30146341233036,1.3275860258028,1.34101418309605,1.34960582141722
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21538018979098,1.25083007307617,1.28194707139136,1.32973556878923,1.37105137022624,1.41675848634558
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18424446609166,1.2274115835766,1.26567955913708,1.32490130785504,1.37649903050581,1.43400344720958
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17721067191915,1.24172377397296,1.28488717782363,1.33952640202012,1.37995507812804,1.4198978119939
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13107415538873,1.17473916183858,1.21533819781112,1.27998865999515,1.33759178148836,1.40291189715806
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.12248888094105,1.16944521947079,1.2139774569673,1.28596143592303,1.35092472601628,1.42534254687395
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1472046791765,1.17038799019918,1.18505906632868,1.20227132145108,1.21386038091555,1.22427228318775
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13706170630043,1.16412486853618,1.18078647755785,1.19922684957927,1.21053452720684,1.21956501187058
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17240546252194,1.21008173065642,1.231640041229,1.25323122245812,1.2645338736515,1.27162384916141
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18811761712765,1.2238981239321,1.2384427572359,1.24439829968985,1.23958977049273,1.22749121040966
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21235008661049,1.24698579248386,1.26486857993273,1.2800326558842,1.28541883135511,1.2858135595331
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.23131724662155,1.28153759848811,1.3057013012999,1.32394563597817,1.32825206913785,1.32502035481654
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.21866939955156,1.26414042436553,1.29776523873316,1.34357402269989,1.37950890804112,1.41647188608825
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.20602433820976,1.24137350400039,1.28550951392551,1.36632921960112,1.44521630212085,1.54021435646273
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17825259593867,1.23944910206845,1.30757886551191,1.42791358542239,1.54421596492961,1.68483158482948
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18561524956927,1.25443665855361,1.3132599368792,1.40305161307468,1.48093237287121,1.56778146699137
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18923594973116,1.26870837799731,1.32147255826457,1.38708299037834,1.43441208233327,1.47991875387744
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16864306948933,1.23104250456413,1.28653452221442,1.37339115495389,1.45017110649704,1.53697479810472
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1377405897106,1.17526409908752,1.21459018104663,1.28112250553748,1.34288076055813,1.41488417772774
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14698221491498,1.15009485049776,1.1513393721935,1.15186224644235,1.15149089446165,1.15052398582752
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15048805625473,1.16263107517538,1.17368012945553,1.19084300796979,1.20556585002449,1.22152343958061
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17231769100289,1.19972317854621,1.2185212420712,1.24177109475991,1.2579901666248,1.27282610230981
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19923910262433,1.25030729074733,1.27240917128603,1.28289491717424,1.27718836277928,1.26067123935647
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.20905310244757,1.2676280823801,1.30259678634824,1.34053212445636,1.36342020525595,1.38143422097019
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19693340853248,1.2438207581014,1.28949522617872,1.36485766773956,1.43375087276747,1.51308994749724
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17263962709868,1.24171519976846,1.32228209685944,1.47013699709485,1.61798014986093,1.80184031247557
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16177150379315,1.25064403800369,1.35192526009816,1.53856602477051,1.7273843647547,1.96540515763026
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16376285542026,1.27914676615487,1.38932695865382,1.57392103930282,1.74832506517961,1.95736733816829
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16925991327958,1.29499759557982,1.41093234901747,1.60081628443175,1.77676100653079,1.98411977221592
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18114519988995,1.28463128121032,1.36415859084592,1.47595716720195,1.56605527018675,1.66063590707414
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16692018643647,1.24266995232204,1.31184877416206,1.4226095019199,1.52253610921437,1.6374028670034
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16822009634646,1.20987061168218,1.25010972285841,1.31546058773399,1.37449538484787,1.44209810394186
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14000368144669,1.13879696561173,1.13558390213095,1.12871190166856,1.12175889392124,1.11354398728288
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15678676620897,1.15114449201519,1.15616548485493,1.17395582042206,1.19552515088459,1.22359858675033
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15566698656177,1.17410097396758,1.18391635700774,1.19228088821299,1.19513913791672,1.19510820950675
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16828752885996,1.20682139756864,1.22164986868709,1.22499771086085,1.21583550413248,1.19754139402986
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18280777715494,1.25269699536532,1.30268295071681,1.36940055505337,1.42106254616421,1.47386745590765
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17877881328448,1.24407033955831,1.31126251547731,1.42640971513145,1.53566575090243,1.66605418300132
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16950213995992,1.26150757517494,1.35239258727304,1.50645308605414,1.6526749848148,1.82818035453535
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15976020812762,1.27424701687452,1.38872682149432,1.58687461678151,1.77904816173037,2.01402174556316
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15868361140864,1.28281211076132,1.41097429427763,1.63858361031712,1.86416566822452,2.14467637678484
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17412438216808,1.31462691509319,1.44862429445182,1.67433957609112,1.88893347808283,2.14744379192259
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16600614926739,1.29483696227269,1.40518220810493,1.57651819076092,1.72883925673922,1.90322261194869
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16772044201775,1.24376697114016,1.31255884253897,1.42191510301059,1.5201590526202,1.632939760671
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14164271143207,1.18696102365289,1.24748429116313,1.36082462136036,1.4738687062484,1.61320201658428
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14200155255458,1.13646447059877,1.13302266209594,1.12921352671468,1.126888287525,1.12503927330017
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16039565070289,1.15514073064725,1.15700088849681,1.16649455850283,1.1787434776491,1.1949562039494
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1720912840951,1.19683699578314,1.21642225681524,1.24364556721955,1.26471322501463,1.2856424391089
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1578664782147,1.19128000641896,1.21770701573373,1.25536343541666,1.28582025981567,1.31767151895133
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19572284610774,1.25101618469915,1.28029732375236,1.30773513425116,1.32094367325654,1.32815590852714
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16474501373492,1.21634240679884,1.26215583303417,1.3337579261172,1.39689567887886,1.4680393612491
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16182317742506,1.23968686491066,1.32238073992482,1.46775812637753,1.60896829497552,1.78092523120067
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.2004166396888,1.30661996978013,1.40528508881126,1.56696791342602,1.71634425548742,1.89158644726786
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18278565733908,1.30341016561006,1.40984345804453,1.57796776340996,1.7285838921168,1.90097053610297
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17179672614228,1.28719943093715,1.38376743990035,1.53048665990587,1.65804359539945,1.80108247919658
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17680028447932,1.2855346004427,1.37356504265514,1.50429292594322,1.61617297647641,1.74053922662513
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17058147436333,1.2345456063255,1.2993954057906,1.40845938015391,1.51025289991027,1.63027403135238
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15976319148986,1.1880522372588,1.21978767984648,1.27448738554936,1.32553311773636,1.38502062810891
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.06743215205632,1.11539367857123,1.19190191082237,1.34995140681848,1.52039573611749,1.74404103503464
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.09656803650061,1.14931540066647,1.21408132897565,1.33337279967971,1.45188169225745,1.59795719442512
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.08697225814259,1.14378558153623,1.20860631635079,1.32335540785154,1.43420479157303,1.56820709857517
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.07780382553234,1.13406094505857,1.1976343239465,1.30906135623761,1.41577775824091,1.54392545732444
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.02981873921219,1.09811902890604,1.17504077516088,1.31090073711334,1.44264665750929,1.60306612353317
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.05413164043822,1.12063862775231,1.19369250357399,1.32007795138708,1.44044421102847,1.58487829173449
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03022866945251,1.0891510657976,1.16304519207232,1.29905260286337,1.43436301562351,1.60199291532968
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.0324174762957,1.08691426347772,1.15288716897992,1.27264215118603,1.39046734488463,1.53500431433692
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03616664900127,1.07887745695367,1.13608451456031,1.2432720290029,1.3503006364769,1.4824422163374
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.01046508049545,1.05226798238081,1.11430328244114,1.2351723676904,1.35927397097108,1.51587524251679
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.0312123044331,1.07679330637181,1.14012372851318,1.26234878662528,1.38741893834057,1.54479880460865
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.04532326627892,1.09341988357991,1.14970250850778,1.25051025198401,1.34836709464165,1.46669760296627
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03384092934046,1.09171555646723,1.15729801666762,1.27363914020847,1.38632469393399,1.52280272129314
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.07525299096592,1.11580163151158,1.18022798621776,1.31333871880236,1.45602362903016,1.64126347299066
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.06966811534348,1.11920387944641,1.1901015627203,1.33087823464454,1.47854844520303,1.66810978044942
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.0706816130315,1.11498321707805,1.17929295131471,1.30479517505909,1.43400593282206,1.59731414815438
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.05721824832304,1.11889885804525,1.19418128840428,1.33141990312854,1.46716487485767,1.6346783681288
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.04700906651949,1.08965906421496,1.15502940839201,1.28168967794606,1.41077757321189,1.57275151908601
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.05146323901037,1.09676358865299,1.16266872743082,1.28942303255443,1.4183575127021,1.58002522536206
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03207631299162,1.07819671987561,1.14875609117764,1.28897657083667,1.43557158633671,1.62354403654607
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03423436020946,1.0728645687776,1.13660330565371,1.26573849691591,1.40178980028083,1.57665471519975
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03858615979545,1.08478251172436,1.15159401365826,1.28121669413532,1.41424960820979,1.58227084463896
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03960020117979,1.08655834846276,1.15643405026178,1.29397727749341,1.43667091822525,1.61837261192403
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.05948957886351,1.10910670080888,1.17576561022059,1.30245601523542,1.43072829564655,1.5909200151327
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.06820167058442,1.11073124411924,1.16738239061208,1.27462618251855,1.38236338105976,1.51549717232453
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.06052981938971,1.12001548971656,1.18105812518614,1.28479543039101,1.38220830985794,1.49728256755662
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.07824661471085,1.11762514583027,1.17149232280123,1.27674057421052,1.38515517551603,1.52140730034632
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.06446505883808,1.1081244276141,1.17470415307993,1.311299861567,1.45761940506978,1.64784879165654
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.0459807547879,1.08467640898068,1.15242261502702,1.29520185259358,1.45033876327214,1.65444332575972
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03477662185476,1.08379865220534,1.14716924749838,1.26540318780569,1.38360027311348,1.52990393480637
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.03417785840583,1.07879260585525,1.13896959294415,1.25248310546975,1.36645195365877,1.50773676882273
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.01098179193659,1.05107730428597,1.110903647973,1.22819578911564,1.34899523281488,1.50149595923719
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.00422469263985,1.0388463122415,1.09962398920029,1.22548924990426,1.35981467644244,1.5338099554434
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.00424768157075,1.0440664699172,1.10823177213651,1.23957369444464,1.3795159867641,1.56097034366831
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.02997067089985,1.07541696467356,1.1382668455092,1.25969597389809,1.3840405231803,1.54048794162438
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.05576501323734,1.09855608874398,1.1610438587401,1.28387348070843,1.41075085690278,1.57110412960347
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1.06006372297903,1.10940233582959,1.16867079501286,1.27686272299515,1.38339395374022,1.51348012762168
