"county","FIPS","rcp","model","centralDecade","aveWetDays","threshold","fiveYrAveTotWetDaysCentYr_.10","fiveYrAveTotWetDaysCentYr_.9","fiveYrAveTotWetDaysCentYr_.8","fiveYrAveTotWetDaysCentYr_.7","fiveYrAveTotWetDaysCentYr_.6","fiveYrAveTotWetDaysCentYr_.5","fiveYrAveTotWetDaysCentYr_.4","fiveYrAveTotWetDaysCentYr_.3","fiveYrAveTotWetDaysCentYr_.2","fiveYrAveTotWetDaysCentYr_.1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1970,15.1849416172588,17.4949970876092,11.9249927734162,8.41931070447802,6.51430612577425,9.73978064477027,16.0365048975378,10.1513245989393,12.7895555616259,12.9166675060779,9.08665815766875,9.93750564201728,14.9447859837459,16.6065013245269,25.698273809473,30.2439895549854,23.0964178178694,20.7832924929532,25.7726499864271,18.3953613681393,13.9744635975444,19.5873707911351,16.9684764248508,12.5316182116528,14.3359686044546,14.2111506295371,8.70237466238595,14.3238889734228,13.9406910796265,13.2490722896336,13.5065986713329,17.3525649517566
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",2000,25.782027515776,17.4949970876092,12.0916567048826,7.69738606806402,4.74305865414493,4.48553227244557,17.2103416202785,22.8453464534733,30.5321223572418,43.2919040439846,47.1212674867857,30.4463606320895,30.4131421576013,28.9344484449267,19.8845240026087,31.8298345979277,37.824003750461,34.2147086163501,34.3011936054363,42.954296165413,27.4542402440851,28.1992352225564,25.7462862855071,20.1070613807732,21.0031311488652,21.6414098779638,17.0873292829607,20.1494699171373,22.9278984790082,22.8152510796394,28.5851058746551,27.0463321419029
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",2030,23.4196242250207,17.4949970876092,34.9257216366855,31.69252885405,18.5461466809253,13.3357430758176,18.3534731164679,29.4787597842983,29.2284263424106,40.0498108336975,42.7449355305492,45.0944403588355,32.6884380180519,37.2197833934864,26.7368698413555,24.9905304835393,16.9769858113536,27.6632675197575,23.1067004784004,22.7682295392443,20.3470961644099,20.3470961644099,0.175476170253087,5.17752394509482,7.4491454944744,7.4491454944744,7.65141387085815,22.8799505327131,25.7013554206261,24.967542960427,32.5447738167289,32.861537909341
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",2060,29.942897664139,17.4949970876092,20.0875523360459,22.7634114032025,22.4658378360988,18.0416555017858,20.4407999318796,18.0001515075043,9.95106165425761,28.9513808990692,32.8305207365876,30.0670236520834,36.5416631525213,45.7414291541893,31.2613340764613,33.1276048566912,45.9008002514606,56.6054940096982,47.8294224318924,42.4469607293189,44.38963238376,31.5374153270588,14.1687032339456,17.2969835428091,17.2871548819375,6.44602408775916,12.7038730514633,21.5352188056999,32.6757914643188,37.2447175619485,37.2447175619485,52.0843351910998
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",1970,15.4736345380058,17.3873279116404,12.0468854383989,8.51678258455717,6.53867453194998,9.88625740904908,16.1829816618166,10.2978013632181,13.009221627829,13.136333572281,9.15984745959302,10.1571111879149,15.2375713775208,16.8748327802111,26.2594843617686,30.8540464761374,23.608723337667,21.3200490271295,26.285044754135,18.8098309176785,14.3400867782273,20.0750443278493,17.4317822569734,12.9949707778184,14.702011729954,14.5771937550365,8.89770258923511,14.4459537426075,14.0383355174031,13.3954721144029,13.6529984961023,17.5233419485025
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",2000,23.7240931210818,17.3873279116404,12.2867877800148,7.91690298227163,4.8161757435832,4.55864936188384,17.55197377505,23.3577352430437,31.0934135303631,44.097375040121,47.9511566055405,30.9833575135344,30.8037355649721,29.3249922505625,20.0552754302125,31.9761679029131,42.0889247040649,41.8175620552543,41.0692465775496,48.0447035382678,36.5982639152687,26.7183001458228,22.7459482979941,21.783931372049,11.4171399283242,16.1591865859665,18.0671200705575,17.6854980282017,14.2567992523834,13.9138890459821,4.8436079732188,17.7735183102268
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",2030,20.0261529629047,17.3873279116404,23.9170414877938,31.5447265171505,31.9576484306709,33.6138075795207,18.8027959916975,11.3233251291555,23.0026679992676,24.1718090190754,31.1751615937773,34.031575265631,34.0627776165942,16.8794946096994,25.8390637030968,17.3802144964258,16.8363157845877,18.998114624557,17.9094642399074,8.31726657894108,10.4334734936694,8.11058438174375,8.19051412569059,10.727669015631,12.920342484054,11.5148160440938,13.4977807638528,15.7653029781955,15.0522688912345,16.95078756159,34.1117308930084,47.0445881956941
"wascoCA_50km_shp","shp","rcp85","BNU-ESM",2060,24.8809134690078,17.3873279116404,48.8972644272384,45.0463482623334,40.5472534873269,22.8712789708918,11.511693095494,10.5806587032505,12.4848303174639,11.9432985879325,12.6157689928175,9.28962592011565,8.27171986986707,18.1545527638255,19.3581980965354,27.4806266864697,27.0012824985531,39.1190626237776,44.7624321090592,44.9870298398958,52.3461536647557,52.3969667928202,37.9077745424284,20.4262109849836,21.0745078907146,4.78048576675095,4.93194143121893,5.49934616355629,5.43498578638464,11.3751929116416,18.6875087711361,18.4852399786035
"wascoCA_50km_shp","shp","rcp45","CCSM4",1970,22.1778837986481,16.5147286769293,38.2654405553858,31.9716819976593,35.1064245210661,38.2998588428631,33.9944138880376,20.1401441240644,21.0950801342517,26.9002871053202,18.2593081334254,18.8769266141878,15.549818118969,15.1657414042866,11.1336860710091,8.56572640692437,16.4699706924545,16.0804450401893,15.5095857446844,9.99577484397621,17.1199199089637,10.3434187909106,10.0220368311955,14.596759174587,20.0728302508801,13.7389958414998,13.6498302406364,24.9243934257881,34.55911070817,29.8582999996372,28.81479625035,27.7932918735317
"wascoCA_50km_shp","shp","rcp45","CCSM4",2000,24.8181442843173,16.5147286769293,22.27905594619,14.7846398733713,13.1573475124119,13.4312377076049,13.5084865516716,18.1022960849575,23.2904692429763,35.8902542807839,35.7360584792557,48.1089207282433,39.0435263360297,28.1328803722675,32.4546724919673,32.3349780983025,20.0802139175522,22.9342803554935,38.3406581558548,26.4514742657855,30.828565570858,30.2675958673437,26.5270667816376,15.0568349558157,13.8940190988821,14.7101335645556,17.3862110644787,19.9146352968016,23.7955114377962,27.061098056073,29.6700481468147,26.7983613287652
