"county","FIPS","rcp","model","X2yr","X5yr","X10yr","X25yr","X50yr","X100yr"
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17817098796159,1.18927202959955,1.20522450298505,1.23440661267013,1.26221616925743,1.29479443194394
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1904350492564,1.19701162936667,1.20772875518237,1.22776336071467,1.24694977101709,1.26939819910555
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.18614053689289,1.18256225596621,1.18390318744321,1.18904376811545,1.19499303353036,1.20247327952149
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.17573458507718,1.16490086211471,1.16171648373787,1.16122934267281,1.16298321242244,1.16623451565618
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.12083451757875,1.12322768522737,1.13312989700231,1.1533106701446,1.17311222600884,1.19644440374037
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.12000019418636,1.10819715708919,1.12786933490499,1.18105113352154,1.24061250821832,1.31718973669793
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.12697647773646,1.12107884613712,1.14503269413574,1.20492989784225,1.27085604813928,1.35527343722408
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13712128360123,1.1497343739173,1.17635276223248,1.22923102376335,1.28204708028888,1.34603293427491
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13860564009034,1.14411308761288,1.17753139481265,1.25409316628587,1.33709634454923,1.44352985721367
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.11117934368939,1.12126885406342,1.1625019827096,1.25548045907376,1.35657346630892,1.4873223048636
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.11984113192901,1.13680601879828,1.18357180278406,1.28731408058186,1.4004196023156,1.54749321177443
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.11616439474884,1.12690705289818,1.17147323845131,1.2757247523459,1.39230415124783,1.54612994914751
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.09085977862123,1.1069635944183,1.15714436998489,1.271126304375,1.39733695236771,1.5634352584548
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.20409176440716,1.20951436587871,1.21084254078744,1.21015742968189,1.20809732903269,1.20487893853008
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.19828124937129,1.20291127697387,1.20728304399542,1.21411965593454,1.22004314018903,1.22656984049215
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1901375850359,1.18550553601217,1.18532665324804,1.18778641372613,1.19127125170474,1.19594803093625
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.15830385479506,1.15909138977235,1.16911617689712,1.1905073986457,1.21186691627229,1.23725252107839
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.13890202289384,1.13318607011968,1.14383286911894,1.1704078967258,1.19842239225622,1.23264142517419
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14464391842794,1.12890864618119,1.14358465318421,1.18782508139186,1.23864280034074,1.3044433968523
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.1535585000597,1.15240902641196,1.17170967382876,1.21686310941727,1.26486077859833,1.32474498325653
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.16041145119485,1.15618161093951,1.17162850715749,1.21008644714517,1.25176501451849,1.30412009863616
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14632854064149,1.13963683229262,1.16823589467626,1.24231895736055,1.3263877710551,1.43681160762293
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14422478874126,1.13606472829846,1.17075016562493,1.263369561847,1.37134691587593,1.51658780877932
"wascoCA_50km_shp","shp","rcp45","BNU-ESM",1.14879540842017,1.15040988105491,1.19056305210982,1.29012831966231,1.40354974266109,1.55439539478455
