"county","FIPS","rcp","model","centralDecade","aveWetDays","threshold","fiveYrAveTotWetDaysCentYr_.10","fiveYrAveTotWetDaysCentYr_.9","fiveYrAveTotWetDaysCentYr_.8","fiveYrAveTotWetDaysCentYr_.7","fiveYrAveTotWetDaysCentYr_.6","fiveYrAveTotWetDaysCentYr_.5","fiveYrAveTotWetDaysCentYr_.4","fiveYrAveTotWetDaysCentYr_.3","fiveYrAveTotWetDaysCentYr_.2","fiveYrAveTotWetDaysCentYr_.1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"mtsunapeeNH_50km_shp","shp","rcp85","HadGEM2-CC365",2030,146.917382754936,45.0621257899387,239.887371429237,264.915006503543,195.05148612873,109.172945362813,137.464367227297,146.500677892324,105.173212974136,114.726318947045,140.424642727826,188.213835675008,187.671233981364,202.686566584819,179.981993670077,167.34440505569,136.067227224402,160.932935987936,147.850142999597,139.334600711513,106.816889721638,80.6559579436843,31.7992012281676,81.1115969168173,102.575694429552,123.551384080423,137.273796694988,163.611012257756,146.186619392601,149.834202642699,175.226466312924,170.659460237864
"mtsunapeeNH_50km_shp","shp","rcp85","HadGEM2-CC365",2060,186.248723505209,45.0621257899387,185.802680505289,221.354186589009,240.478320843465,247.664073304872,253.913925516283,232.148939725515,169.220531066688,143.064721246668,111.188565336691,95.5860011693594,109.694782324095,177.273114776611,200.175981104052,186.902954044858,194.310157971769,205.781156385267,229.17617176159,222.068116713859,217.154957317662,254.132706497811,242.899235751178,149.098197426667,136.065153554968,159.457663685567,120.967358424212,149.821564999142,167.678066026842,175.640047568244,174.844483664229,156.614500535501
"mtsunapeeNH_50km_shp","shp","rcp45","HadGEM2-ES365",1970,98.5468771135485,43.8812460309149,67.9113988463943,78.0858062434841,82.2809283643155,101.37477036038,104.306497223313,116.067263221741,112.616774162086,151.600784172883,126.250262080012,122.59292709763,151.461088118682,140.691258420171,105.363501048732,101.421933065878,89.7538804853285,63.8765577780234,78.2859004304216,58.4957090893307,68.0283379168124,77.621922374416,57.6597427780564,55.1910661336538,63.4124323045885,62.6415116181245,94.5452321387626,109.365671338262,112.575198137438,130.127907701441,111.434028914168,92.1164393914712
"mtsunapeeNH_50km_shp","shp","rcp45","HadGEM2-ES365",2000,115.370196802122,43.8812460309149,82.460451981828,84.5391217876125,80.7304679612856,91.3517863350946,77.5623938792461,92.2488673802969,90.5067584166656,73.9817149033418,96.1955060082513,101.897136533583,137.798555992745,168.390886935672,167.312365609246,192.39372228674,186.992855334926,156.844582279308,136.772931939202,147.804001019452,91.2161919516486,128.398496658738,116.723905609749,89.6667720846228,91.276768988532,128.667400705492,101.125967768076,109.947977359875,123.858918540542,131.115862330875,149.359682541925,151.039070402609
"mtsunapeeNH_50km_shp","shp","rcp45","HadGEM2-ES365",2030,158.668126601142,43.8812460309149,137.45854532912,192.980037209794,180.69997196713,146.396644221125,140.907643148061,164.618287462802,132.05015410346,125.197862382837,158.141640817797,186.962393972036,226.519688271187,194.738473861282,217.317967105556,174.053068516705,164.697303369883,131.099280042906,123.574146621292,123.305483240695,124.112991363938,112.983783407469,97.4107750660664,140.393088876879,133.099423960093,171.212484282416,201.049832457465,210.71076361682,180.225155562323,172.38805095054,121.740826101561,130.051861077386
"mtsunapeeNH_50km_shp","shp","rcp45","HadGEM2-ES365",2060,128.686136329067,43.8812460309149,108.174051650795,117.57854984902,135.863150952313,180.296662366712,138.118738081649,134.688433353321,118.600778584867,106.052081381308,69.6105961980046,89.0160518130741,138.51901544107,133.347581270579,136.972935295105,136.428575386872,126.453635927149,94.7116913047997,104.547262052588,94.4463368699357,117.124732548482,108.792558030824,149.972741771389,169.204254609185,174.939052375587,146.53501628154,164.658003631798,117.302268280854,129.558091637895,123.84326110015,120.660926963188,105.473594134563
"mtsunapeeNH_50km_shp","shp","rcp85","HadGEM2-ES365",1970,80.8637989894764,47.0532546814025,54.3854368003639,64.162813918655,67.0189755053134,82.5583999530689,88.4595297684541,104.071911492219,98.3534617604436,135.178928478344,110.009739989203,102.35164614497,126.437697580698,118.534732483529,83.0227541279148,79.3859957411482,72.8205205865808,41.4388367524018,53.4850395821236,38.7260376852912,49.2834186760155,54.5953662099065,44.2337377084268,44.0677928563711,47.8050239923838,44.6495949770953,80.3431002951957,92.9448558807373,96.0328335014549,113.431074147611,99.362105235538,79.9806868372737
"mtsunapeeNH_50km_shp","shp","rcp85","HadGEM2-ES365",2000,119.119585825946,47.0532546814025,72.9994231713785,71.5424168509406,65.6857609877715,73.6519150708173,56.6746872566842,70.5958431346996,68.5811836242676,57.8790762720881,82.0153147980974,88.8078638489182,117.717385039458,146.947906416816,143.553859880808,164.233810290775,168.520232216088,143.21382534955,117.494550498756,157.903022327939,122.476283815745,152.474245421951,226.793738880673,212.211911747907,191.265370312253,190.409397620124,182.632738958823,102.390989896413,117.699784928399,98.4304251748162,81.5134672268017,54.9640710108989
"mtsunapeeNH_50km_shp","shp","rcp85","HadGEM2-ES365",2030,155.423043756227,47.0532546814025,50.722304746267,40.0317136455227,58.2135163332965,74.046305821393,77.0115407634426,74.7723113962122,67.0972910855267,47.5402557269947,74.5844931782903,83.2123163274817,82.4607622198156,152.9292484335,253.73023159955,229.117281114733,244.453771204562,238.184456608747,208.774313942162,122.845151045516,107.173547920021,87.4434199462066,277.059594839972,283.32350068479,313.674814518078,360.618643121462,358.894210995855,192.876368522644,179.768921697462,136.534293313929,144.900859492534,142.041681475253
"mtsunapeeNH_50km_shp","shp","rcp85","HadGEM2-ES365",2060,152.55559494345,47.0532546814025,117.677518164145,121.213060987318,155.3708011421,175.698528093905,186.463273465956,202.710442733765,224.000470450118,299.733071043685,235.578254967767,223.453318771156,221.479128353016,218.966969969466,126.98667645841,151.710102024594,143.363053332148,138.085669228837,92.8805930678909,83.7301192103206,69.7174090978262,105.866996033127,125.627644245045,146.365891575169,153.207785853824,128.097592946645,93.9166081145003,81.0859685073028,74.8618251594337,96.3051159523629,124.294123505257,137.183540009164
