"county","FIPS","rcp","model","years","X2yr","X5yr","X10yr","X25yr","X50yr","X100yr"
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.735889292004,72.9788385456384,83.909602856485,103.575566634308,124.040968198307,151.178915559092
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.4826222288744,72.7743782371964,83.9178067986828,104.249642514381,125.689659673238,154.446370969638
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.6864690241003,72.2063717018588,83.5402305638961,104.160156559727,125.845153351871,154.862514315374
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",53.1477688784157,65.5332767702457,77.1894534570001,97.5310057523297,118.098820416617,144.703997680408
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",54.9393712570084,66.6799930754059,77.8817434416237,97.6826610854259,117.948057197316,144.437419154927
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.9913808209915,69.7653159527802,80.8833709295118,100.347149181785,120.086228949703,145.68513368537
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",59.3648429376769,71.6999045678132,83.0996101454137,102.65871818691,122.120216265283,146.948419767381
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.7994749522584,70.5624847806044,82.4104507819534,102.82356042052,123.215105510271,149.318364150339
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.9614469088951,71.0173411582464,83.3210962079315,104.820001752644,126.584123763392,154.765866865962
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.7006961688738,74.0093242822771,86.7347561197104,109.274900206554,132.388208920167,162.650304520147
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",66.257441430792,79.5745851206391,92.502569250741,115.729135121407,139.867851567314,171.840162881858
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",64.7892141125041,77.1719650999548,89.2852709651708,111.205192694048,134.140913081086,164.698067029817
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",63.0024005120983,74.3373187188151,85.5886862688764,106.23020285338,128.109348676337,157.586052999726
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.3194168708635,73.7495645281375,84.9022330733142,105.035059547244,126.052887339226,153.999790081856
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.7698940984993,73.2466010446613,84.360771475957,104.282945468452,124.942819839999,152.256366246283
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.2112148346477,72.9958215678905,84.2909208228008,104.342319575907,124.947032480818,151.97377320196
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.3491517984768,73.298493850857,84.8535995566712,105.537992507138,126.96079399705,155.251629542459
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",52.2699405517139,65.4037292363423,77.4392735687263,97.9268446309896,118.160191020779,143.807348907837
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",53.1866339582057,66.1539386089,78.1552743422524,98.7744303322866,119.316912390738,145.553032770461
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",54.8581332056178,67.3549913903159,79.0799947096706,99.4831352344619,120.057414553511,146.608914386863
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",55.022500641938,67.8025163708483,79.5844658738426,99.7531261526313,119.777613943126,145.276355714438
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",54.3357839488566,67.1560651612801,79.1034327888357,99.7624993844633,120.470617949725,147.05750608679
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",55.9497464301469,69.1660788639495,81.3042644603693,102.009521775777,122.498141170766,148.512907567055
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",58.3527373486332,71.612803553709,84.1206349574815,105.995220045381,128.157941765465,156.876238640414
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.4794985669497,73.5332529931872,86.0722085983183,108.377466817386,131.342689967825,161.516035051721
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",63.6030684722044,76.4079340513081,88.7011760289761,110.55827428506,133.051326220522,162.592122935906
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",63.5914641649868,75.3893652719292,86.8763773490287,107.571357671314,129.135369238616,157.761922452351
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.1146799460009,73.5473409113273,84.6405715611673,104.561799922876,125.256554423228,152.657182624886
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.5516522179258,74.4209836359205,85.6766559965398,105.459552526572,125.597514866329,151.798114921586
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",63.5933377711538,75.6137616739793,87.1029857012863,107.446086915503,128.299332300729,155.594270596949
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.959144532101,74.2549470352096,86.0239459128338,106.889941792277,128.305869428309,156.367445530277
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",51.8181173290984,65.1701285926048,77.1539832195664,97.1623696555094,116.562906599578,140.768988162298
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",54.444864867811,67.3860232020301,79.0702693569669,98.6865175997607,117.806828377152,141.771090504328
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",56.5426470956918,69.6085321515751,81.4038895637304,101.204331419705,120.502008842263,144.686232691404
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",55.4253867264476,68.7006614852832,80.6838914411172,100.797901128989,120.39951359039,144.962834013015
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",54.3934145317245,67.6093041740338,79.7349618785312,100.399579574237,120.829933685052,146.751009419425
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",55.5073711513648,68.7991797149096,80.9620861681805,101.638804634768,122.033101090254,147.856108556762
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",56.8486491591285,69.9912394493677,82.2391264130907,103.418094673307,124.647588121648,151.904126832177
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.8994356202413,70.6693383343017,82.8592748260625,104.417155534341,126.490577628504,155.354355448704
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.077351062446,74.0036262358337,86.2143445782549,107.598389004667,129.291992331844,157.433581937152
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.6128836728266,75.2671684684358,87.1356327381724,107.781515275188,128.593993441714,155.445580928357
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.4768665254057,73.6147646443293,85.1437308254226,105.437638676202,126.125332832682,153.074345158276
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.7406556032205,74.0862796840032,85.7219411542928,106.055514017753,126.641896948576,153.300816820127
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.4994981223375,75.1528024171531,87.0719150979775,107.890147880628,128.95700024298,156.226723038985
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.9492567058251,73.4578530044244,85.1764778836506,105.540264867544,126.04794632222,152.483614988185
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",52.2701846872257,65.365110214419,76.769573988814,95.2852019186211,112.767215707817,134.086800103017
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",52.4364474847333,65.6927329809908,77.4042575213796,96.6729190304675,115.097425781298,137.811762578917
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",54.2935694500066,67.6229151411147,79.3821172279319,98.7034721845627,117.154992789284,139.877905873508
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.6955080870526,70.7521602785161,82.4195057781187,101.8199107968,120.558013668972,143.859631488722
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",56.854647508208,70.6492620802923,82.8464754703283,102.929667405132,122.147061216767,145.853779301325
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",55.9403898914984,69.9030512438044,82.0738412797915,101.849625571412,120.535827826176,143.339007378656
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",56.3974742650817,69.9990931840236,82.2570705382084,102.801295590052,122.793585439973,147.81571597681
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.9850772384225,71.0270991623817,83.1746929724245,104.169624020687,125.204580015408,152.200232015802
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.7624640385068,70.2129573459558,82.2550195981697,103.815025355512,126.148538225104,155.646429776953
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.6288287179894,73.565780054075,85.8021005386153,107.256440045447,129.045799601707,157.338961765012
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.5582356764347,75.9168877278472,88.2717448919677,109.484372833832,130.605011937396,157.5651283726
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.2956333037534,75.4127183574171,87.4383311711915,107.917534524135,128.150611019639,153.806150643814
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.7797141075623,73.5169949649117,85.2482313886269,105.31201929658,125.215414209685,150.54137180683
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.008013246204,73.8948468152812,85.7617967029689,106.054459178258,126.18186002183,151.78952445077
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.3476343886911,73.3849890096938,85.27563155329,105.427221106679,125.245503492284,150.276083720445
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",51.4657855466326,64.416028305754,75.6834617737343,93.9600258111981,111.201430239349,132.212006700718
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",52.0065062968833,65.0834626274564,76.6324544068791,95.6274384640961,113.784564329214,136.163236187405
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",54.0143757341683,67.1230752935551,78.662315268455,97.5837113296311,115.618358983684,137.791015809794
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",56.1216937273916,69.7578544962328,81.545681597558,100.552165273381,118.380209243669,139.999582662813
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",59.8020585102294,73.1054997980328,85.2169106288901,105.708086979055,125.828169814528,151.205018787416
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",58.113385469221,71.7685521161346,83.8659738570951,103.820893061825,122.94837163058,146.579024260085
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",56.7515952599479,70.0132651435996,81.8581799889471,101.545137284103,120.552025775794,144.179357836547
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",58.3068615216242,71.3425488489123,83.3263569575537,103.786646153923,124.050096382718,149.797812917213
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",58.6799157010109,71.3299495592215,83.2906989472606,104.254994478984,125.540058488733,153.171017618646
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.2091530714643,74.2550836189087,86.4415036385166,107.560522932857,128.773973543414,156.058719275494
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",63.0130038963555,76.6324018623034,89.1058997460269,110.327794162673,131.275888660932,157.817630136466
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",63.7589226430897,77.3509140573716,89.5313743611214,109.838874137591,129.502651678368,154.008479987977
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.7283493521496,74.6435550411788,86.3504996338267,106.077267496158,125.372498939335,149.628670746906
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",62.2755078625374,75.5489880989453,87.7293174619429,108.490019630033,129.018097977778,155.066142026175
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.5374833841862,74.6422332515911,86.6641726214756,107.149256219107,127.399510591655,153.089244445806
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",50.5162732691937,63.0455367955243,74.1312505180747,92.3955292001597,109.882628412709,131.465665003948
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",50.8942230836418,63.6903650194221,74.9072883786035,93.2286209829168,110.626731512344,131.948812202172
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",52.6650687651175,65.529053318207,76.805710725386,95.2250113769107,112.71651500777,134.153433462587
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",53.8482892969131,66.8246014430499,78.0944935156946,96.3446715635754,113.533960834173,134.452585575605
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.0163908765457,70.5287573319751,82.1995696249408,101.002446354998,118.626180525774,139.983932281736
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",59.8877214366628,73.3349522211571,85.2707033141212,104.9935719796,123.930213157095,147.358692257895
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.0350230678954,70.4765521170811,82.1022540404262,100.856489597212,118.456108871919,139.807003325235
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",57.3984262356889,70.4857214385569,82.1514686571124,101.504502252923,120.155930487587,143.306110681436
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",58.4170294495035,71.5816157958175,83.5056495251079,103.584166339862,123.210419729131,147.868637766959
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",59.8350884495189,73.1841739336441,85.251722804914,105.534957937503,125.32712477465,150.156901826423
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.6047674432213,74.3963918962413,86.5402675657209,106.45840502426,125.447880026742,148.799516292802
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.0089174748608,74.4009884162941,85.8392748360255,104.07761467953,121.00436387396,141.344482329986
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.714652958775,73.625026466422,85.2435862291306,104.690511432417,123.591330610234,147.221962421915
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",60.2288123923838,73.1409770124476,84.7524707506469,104.17405766563,123.037795816034,146.608685748245
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","1950-1999",61.5054562844636,74.4598657201881,86.0704213930568,105.430037107358,124.178066061827,147.544888198434
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",62.3386172861586,77.0085916304592,91.1746832691913,116.4995686107,142.695977146301,177.253780532923
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",63.3930986112371,78.8288106952148,93.4931541775113,119.311079533264,145.634756300341,179.930896291752
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",62.7690831512322,78.0407318397362,92.3243018937982,117.10697824082,142.028349784726,174.113146823364
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",62.645015047445,77.558007165878,91.5934531295116,116.088150350289,140.856270806287,172.89576370182
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",64.4660817424705,79.730100821062,93.6221996746049,117.119458538646,140.184998405525,169.270152197593
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",60.4752755279332,74.2513725515648,87.6547196425403,111.785718352833,136.913882538196,170.2534112464
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",61.8467967595209,76.1045590407711,89.8598865853789,114.429153553209,139.823173297861,173.298868421946
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",62.0276119137404,76.0961826241521,89.5611146078299,113.432471011409,137.93154620716,170.031406973539
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",63.0910519493249,77.027415150981,90.1911463451927,113.24225582951,136.625234332311,166.956294514074
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",65.7981985308397,80.8129717476217,94.3475189597161,117.035965174484,139.119215837052,166.763048340371
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",70.5128350726335,86.8935025284376,101.136019063548,124.223974058337,145.991338472045,172.503790446908
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",73.3077251137617,89.9784688904378,104.473592356297,127.971630395857,150.126153318173,177.11071670215
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",71.6637062067569,87.716455317126,101.578640275438,123.907877818185,144.833115345771,170.188008656215
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",70.508766720906,85.541868498693,97.9682391934936,117.191549446612,134.524708246807,154.843938071595
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",69.5434469646812,83.5101300754867,94.7590075453179,111.749256052594,126.722254142836,143.934057539002
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",69.461889872098,82.5750728868369,93.3418389251316,109.894859451691,124.73213449919,142.037462449156
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM","2020-2069",67.5217461761934,80.275913414139,91.3958584613178,109.468029972276,126.547953226784,147.394592813831
