"county","FIPS","rcp","model","X2yr","X5yr","X10yr","X25yr","X50yr","X100yr"
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.17858163928832,1.21863167990159,1.21834900674674,1.17976737838545,1.12451795615933,1.05204282168201
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.18660547462872,1.22886411550869,1.22856877690587,1.18816540555202,1.13044760722951,1.05489306815177
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.19045162716837,1.2360332370861,1.23398919910325,1.18670562035104,1.12128381265593,1.0369928118418
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.18487633960957,1.23384749741317,1.23144960309352,1.18201438602857,1.1144706601577,1.02795385732891
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.16631792935009,1.21814981915733,1.2191698191386,1.17623245788215,1.11467219319824,1.03433107819347
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.17305131963998,1.20354064718206,1.20328007254884,1.17390700118381,1.1316727308267,1.07575458587317
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.1829844304602,1.22367612765009,1.22334423224775,1.18495162581317,1.1304123277493,1.05917457707977
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.17922443784883,1.23133390484861,1.23558460019055,1.19642845742311,1.13596279020287,1.05518557643442
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.18223052161832,1.23182285360713,1.23251021464015,1.18902532542189,1.12651521239253,1.04486304906668
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.16513699980829,1.21593625302689,1.22067884803628,1.18753524840174,1.1359834079196,1.06659692832322
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.16222016904038,1.21808550298533,1.2281547679438,1.2040838730726,1.16046861309947,1.09924731663132
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.15740512048167,1.21298349927536,1.22346521203089,1.20194460956766,1.16196987013135,1.10555408046744
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.15549952960845,1.20704633110032,1.21164587414464,1.18067912296867,1.13338579050725,1.07021520200659
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.168830573459,1.23672336797082,1.23910442459289,1.19058824724979,1.12190665452746,1.0334978375954
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.15481527933119,1.22328440538016,1.23029894194933,1.18972015941066,1.12672035381907,1.04284976059468
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.13942447991896,1.19309961131322,1.2031907623227,1.1808483433345,1.13934145905634,1.08043357143291
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.12080504543632,1.16790557629059,1.1830058592916,1.17765138932935,1.15501238825821,1.11818183539687
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.1136531170199,1.15152470921506,1.16569333123879,1.16680332871175,1.15455341127729,1.13200370691172
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.12323459644295,1.15554229960117,1.16676200719124,1.16570115152589,1.15320078702062,1.1315367952418
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.17535196024321,1.21651259361841,1.21979720031217,1.1907452987451,1.14616424043533,1.08629462095609
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.17118594852662,1.22208996387172,1.22978402833979,1.20228825264003,1.1556411415937,1.09140998612081
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.1702984805323,1.21511810239346,1.22189830950656,1.19728300652915,1.15522765466537,1.09683517093565
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.16951817454009,1.21279442305362,1.21647536080866,1.18627148333868,1.13948890062253,1.07640473987538
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.15728938315556,1.20253537898522,1.20807343733256,1.18154612852772,1.13847702766722,1.07959026712383
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.15617115570765,1.20825541214848,1.21400294000904,1.18406271506291,1.13678099649173,1.07299115991093
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.16717727717962,1.22343163844101,1.23006553222279,1.19967674910396,1.1512762133394,1.08592249195135
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.16193393019877,1.22398093337249,1.23245561401308,1.20150017458248,1.15064732903779,1.08153090000823
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.16384496025455,1.23673256790224,1.24573081146288,1.20580199827348,1.14186836567521,1.05613640765032
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.17019293818873,1.23580673655513,1.24262311654671,1.2043060357083,1.14450148119663,1.06443170577626
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.15004627952557,1.20119816437346,1.21370642695717,1.19980926888203,1.16795650250788,1.12044034316139
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.13927946784672,1.18918136149706,1.20517921784354,1.19984979790682,1.17644027861708,1.13820454811637
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.12509642653419,1.17465987204089,1.19154809214604,1.18860746828882,1.16780294258813,1.13273541544477
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.12383747450212,1.16267144600177,1.17515747168261,1.17156354011848,1.15427999119094,1.12581936972152
"mtsunapeeNH_50km_shp","shp","rcp45","BNU-ESM",1.18848192321356,1.22281631535651,1.22613614498241,1.20353636683498,1.1679657142416,1.11950587176254
