"county","FIPS","centralDecade","aveWetDays","fiveYrAveWetDaysCentYr_-10","fiveYrAveWetDaysCentYr_-9","fiveYrAveWetDaysCentYr_-8","fiveYrAveWetDaysCentYr_-7","fiveYrAveWetDaysCentYr_-6","fiveYrAveWetDaysCentYr_-5","fiveYrAveWetDaysCentYr_-4","fiveYrAveWetDaysCentYr_-3","fiveYrAveWetDaysCentYr_-2","fiveYrAveWetDaysCentYr_-1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"wascoCA_200km_shp","shp",1970,2.06744103354273,3.08665797479357,2.92690134724033,2.55132551064754,2.64563233376793,2.15367231638418,1.58896132116471,1.52976966536289,1.37409821816601,1.49752281616688,1.47348978704911,1.39127915399102,1.85897435897436,3.11473272490222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_200km_shp","shp",2000,2.53814283644792,1.84441547153412,2.12290308561495,2.23250760538896,3.10899608865711,3.26744893524555,2.98418079096045,3.2109517601043,3.32750977835724,2.82963928726641,2.67987831377662,2.63754889178618,2.13150803998262,2.37835723598435,2.59313342025206,2.5587136027814,2.39956540634507,2.66588439808779,2.52559756627553,2.74306823120382,2.60225988700565,2.91690569317688,2.32994350282486,2.33837461973055,1.54106910039113,1.65814863102999,1.79426336375489,2.19122120817036,2.42651021295089,2.52177314211213,2.43535419382877
"wascoCA_200km_shp","shp",2030,1.14732724902216,2.19440822830653,2.24272055627988,1.14732724902216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
