"county","FIPS","year","wetDays"
"wascoCA_50km_shp","shp",1979,0
"wascoCA_50km_shp","shp",1980,0
"wascoCA_50km_shp","shp",1981,0.275524486194957
"wascoCA_50km_shp","shp",1982,18.6720278813289
"wascoCA_50km_shp","shp",1983,18.3055944109296
"wascoCA_50km_shp","shp",1984,0
"wascoCA_50km_shp","shp",1985,1.66013985747224
"wascoCA_50km_shp","shp",1986,0.136363636363636
"wascoCA_50km_shp","shp",1987,30.5314685181304
"wascoCA_50km_shp","shp",1988,0
"wascoCA_50km_shp","shp",1989,0
"wascoCA_50km_shp","shp",1990,0
"wascoCA_50km_shp","shp",1991,35.03426571826
"wascoCA_50km_shp","shp",1992,45.6825175518756
"wascoCA_50km_shp","shp",1993,9.90769231569517
"wascoCA_50km_shp","shp",1994,0
"wascoCA_50km_shp","shp",1995,46.911188859206
"wascoCA_50km_shp","shp",1996,9.4664335584307
"wascoCA_50km_shp","shp",1997,7.96223773822918
"wascoCA_50km_shp","shp",1998,15.8881118614357
"wascoCA_50km_shp","shp",1999,55.3230768350454
"wascoCA_50km_shp","shp",2000,4.11468531201769
"wascoCA_50km_shp","shp",2001,22.4342657102572
"wascoCA_50km_shp","shp",2002,3.71748250681204
"wascoCA_50km_shp","shp",2003,19.2405594779061
"wascoCA_50km_shp","shp",2004,24.107692211658
"wascoCA_50km_shp","shp",2005,12.5132867106191
"wascoCA_50km_shp","shp",2006,37.6461537367814
"wascoCA_50km_shp","shp",2007,0
"wascoCA_50km_shp","shp",2008,0.423776226443844
"wascoCA_50km_shp","shp",2009,0
"wascoCA_50km_shp","shp",2010,79.1790209550124
"wascoCA_50km_shp","shp",2011,6.92027964291873
"wascoCA_50km_shp","shp",2012,40.0405593818718
"wascoCA_50km_shp","shp",2013,5.05384615918139
"wascoCA_50km_shp","shp",2014,31.1699301846377
"wascoCA_50km_shp","shp",2015,0.293006990339373
"wascoCA_50km_shp","shp",2016,45.1965034458187
"wascoCA_50km_shp","shp",2017,10.2867132200228
"wascoCA_50km_shp","shp",2018,2.86013984680176
"wascoCA_50km_shp","shp",2019,36.6139860620032
"wascoCA_50km_shp","shp",2020,10.3867132146875
