"county","FIPS","rcp","model","centralDecade","aveWetDays","threshold","fiveYrAveWetDaysCentYr_.10","fiveYrAveWetDaysCentYr_.9","fiveYrAveWetDaysCentYr_.8","fiveYrAveWetDaysCentYr_.7","fiveYrAveWetDaysCentYr_.6","fiveYrAveWetDaysCentYr_.5","fiveYrAveWetDaysCentYr_.4","fiveYrAveWetDaysCentYr_.3","fiveYrAveWetDaysCentYr_.2","fiveYrAveWetDaysCentYr_.1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"mtsunapeeNH_100km_shp","shp","rcp45","CanESM2",2060,3.18813131313131,42.6712697139875,2.69666666666667,3.21363636363636,3.08424242424242,3.2030303030303,3.37181818181818,2.92757575757576,2.78636363636364,2.74090909090909,3.18848484848485,3.72939393939394,4.50333333333333,4.20818181818182,4.12575757575758,4.66484848484849,4.59757575757576,4.48969696969697,4.23787878787879,4.11666666666667,2.88424242424242,2.60818181818182,2.36787878787879,2.32666666666667,2.38545454545455,2.31606060606061,2.6469696969697,2.25363636363636,2.81636363636364,2.67575757575758,3.49818181818182,3.62242424242424
"mtsunapeeNH_100km_shp","shp","rcp85","CanESM2",1970,1.88681818181818,42.9396112700597,2.01878787878788,2.05333333333333,1.85757575757576,1.96787878787879,1.86333333333333,1.63181818181818,1.80030303030303,1.58,1.73393939393939,1.54969696969697,1.71969696969697,2.16060606060606,2.42606060606061,2.5469696969697,2.67424242424242,2.84939393939394,2.00212121212121,1.60333333333333,1.57,1.55727272727273,1.55393939393939,1.67666666666667,1.98030303030303,2.20090909090909,2.10272727272727,1.88454545454545,2.19575757575758,1.87363636363636,1.49969696969697,1.33515151515152
"mtsunapeeNH_100km_shp","shp","rcp85","CanESM2",2000,1.92777777777778,42.9396112700597,1.48,2.0630303030303,2.25212121212121,2.50848484848485,2.85363636363636,2.98030303030303,2.16969696969697,1.94727272727273,1.58545454545455,1.81727272727273,1.25090909090909,1.07727272727273,1.13515151515152,1.53848484848485,1.46,1.38212121212121,1.38878787878788,1.81484848484848,1.91727272727273,2.15393939393939,2.59151515151515,3.16030303030303,2.94575757575758,2.49575757575758,1.77818181818182,1.33454545454545,1.39666666666667,1.47151515151515,2.24636363636364,2.51757575757576
"mtsunapeeNH_100km_shp","shp","rcp85","CanESM2",2030,2.75338383838384,42.9396112700597,2.78424242424242,2.69666666666667,2.69757575757576,2.29727272727273,2.23454545454545,2.13,1.98333333333333,1.65121212121212,1.64515151515152,1.91,2.84363636363636,3.06939393939394,3.65939393939394,3.52575757575758,3.33878787878788,2.67393939393939,2.64151515151515,2.57242424242424,2.51484848484849,3.32727272727273,3.7869696969697,3.43484848484848,3.45363636363636,3.85333333333333,3.06090909090909,2.81515151515151,3.02181818181818,2.48606060606061,1.95393939393939,2.22181818181818
"mtsunapeeNH_100km_shp","shp","rcp85","CanESM2",2060,3.0329797979798,42.9396112700597,2.03242424242424,3.38818181818182,3.44212121212121,3.77333333333333,3.79212121212121,3.62878787878788,2.16515151515152,2.77878787878788,2.87060606060606,3.09363636363636,3.42787878787879,3.90090909090909,3.84363636363636,3.49363636363636,2.95484848484849,2.57909090909091,2.33515151515151,2.61727272727273,2.97363636363636,3.2130303030303,3.79666666666667,3.49121212121212,2.79939393939394,2.48333333333333,2.57181818181818,2.5569696969697,2.76969696969697,2.71666666666667,2.93212121212121,2.74424242424242
"mtsunapeeNH_100km_shp","shp","rcp45","GFDL-ESM2G",1970,1.7560101010101,44.5554714904101,1.14272727272727,1.53909090909091,1.94757575757576,1.81151515151515,2.14787878787879,1.95878787878788,1.78151515151515,1.36121212121212,1.38909090909091,1.62969696969697,1.84151515151515,2.08030303030303,1.97636363636364,1.92212121212121,1.64333333333333,1.85454545454545,1.48757575757576,1.53515151515152,1.7169696969697,1.78515151515152,1.67424242424242,1.61212121212121,2.10181818181818,1.93424242424242,1.55242424242424,1.59818181818182,1.57878787878788,1.61393939393939,1.53363636363636,1.99666666666667
"mtsunapeeNH_100km_shp","shp","rcp45","GFDL-ESM2G",2000,1.8619696969697,44.5554714904101,2.11515151515152,2.18787878787879,2.09575757575758,2.52727272727273,2.2530303030303,2.09151515151515,1.94181818181818,1.72606060606061,1.1330303030303,0.99969696969697,0.993939393939394,1.57090909090909,1.68939393939394,1.88848484848485,1.97878787878788,2.05636363636364,1.73242424242424,1.80818181818182,2.06121212121212,1.93969696969697,1.81363636363636,1.55545454545455,1.29393939393939,1.24666666666667,1.61424242424242,2.02030303030303,2.64515151515152,2.55848484848485,2.96787878787879,3.39151515151515
"mtsunapeeNH_100km_shp","shp","rcp45","GFDL-ESM2G",2030,2.49631313131313,44.5554714904101,3.15,3.07393939393939,3.61060606060606,2.88151515151515,2.70787878787879,2.51787878787879,2.28121212121212,2.28484848484848,2.94848484848485,2.27333333333333,2.05666666666667,1.93151515151515,1.89393939393939,1.47575757575758,1.7,2.62878787878788,2.39454545454545,2.41727272727273,2.49333333333333,2.27272727272727,2.27818181818182,2.59969696969697,2.07121212121212,1.85818181818182,2.56272727272727,2.65666666666667,2.52060606060606,2.7,2.69666666666667,2.23454545454545
"mtsunapeeNH_100km_shp","shp","rcp45","GFDL-ESM2G",2060,2.69606060606061,44.5554714904101,1.62848484848485,1.82636363636364,1.49363636363636,1.56272727272727,1.53939393939394,1.62545454545455,1.33242424242424,2.00454545454545,2.48333333333333,3.03272727272727,2.50757575757576,2.86484848484848,2.60090909090909,2.35151515151515,2.51727272727273,3.41636363636364,3.18121212121212,3.16181818181818,3.34666666666667,3.05515151515152,2.89787878787879,3.2569696969697,4.01515151515152,3.95090909090909,3.78545454545455,3.79545454545455,3.36606060606061,2.90030303030303,2.72090909090909,2.44121212121212
"mtsunapeeNH_100km_shp","shp","rcp85","GFDL-ESM2G",1970,1.51585858585859,46.4107839348774,0.943030303030303,1.30939393939394,1.67666666666667,1.55848484848485,1.88606060606061,1.71909090909091,1.53969696969697,1.16242424242424,1.2169696969697,1.4169696969697,1.58727272727273,1.82363636363636,1.7530303030303,1.65939393939394,1.36848484848485,1.52606060606061,1.14909090909091,1.19757575757576,1.3930303030303,1.42727272727273,1.40121212121212,1.38545454545455,1.85969696969697,1.71969696969697,1.44242424242424,1.46454545454545,1.42848484848485,1.44575757575758,1.35181818181818,1.7469696969697
"mtsunapeeNH_100km_shp","shp","rcp85","GFDL-ESM2G",2000,1.92651515151515,46.4107839348774,1.83727272727273,1.92454545454545,1.80969696969697,2.25151515151515,2.02636363636364,1.88666666666667,1.71030303030303,1.54333333333333,0.942727272727273,0.818787878787879,0.808181818181818,1.33606060606061,1.3769696969697,1.55363636363636,2.14969696969697,2.43333333333333,2.32,2.16787878787879,2.22272727272727,2.25606060606061,2.33333333333333,2.43090909090909,2.46060606060606,2.32818181818182,2.27878787878788,1.94848484848485,1.76515151515152,2.20060606060606,2.40818181818182,1.76575757575758
"mtsunapeeNH_100km_shp","shp","rcp85","GFDL-ESM2G",2030,2.0929797979798,46.4107839348774,1.73,2.31090909090909,1.82818181818182,1.84878787878788,2.22030303030303,2.38878787878788,2.03878787878788,1.95030303030303,2.00424242424242,1.92848484848485,1.59272727272727,1.55,2.28272727272727,2.13818181818182,1.97212121212121,2.43727272727273,2.60545454545455,1.93575757575758,2.15545454545455,2.57393939393939,2.15545454545455,1.74757575757576,1.80939393939394,1.71060606060606,1.70454545454545,2.17969696969697,2.36848484848485,2.75151515151515,2.38212121212121,2.39060606060606
