"county","FIPS","rcp","model","centralDecade","aveWetDays","threshold","fiveYrAveWetDaysCentYr_.10","fiveYrAveWetDaysCentYr_.9","fiveYrAveWetDaysCentYr_.8","fiveYrAveWetDaysCentYr_.7","fiveYrAveWetDaysCentYr_.6","fiveYrAveWetDaysCentYr_.5","fiveYrAveWetDaysCentYr_.4","fiveYrAveWetDaysCentYr_.3","fiveYrAveWetDaysCentYr_.2","fiveYrAveWetDaysCentYr_.1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",1950,0.88013468013468,18.960148276326,0.570707070707071,0.837710437710438,0.99023569023569,1.00572390572391,1.09191919191919,1.05925925925926,0.994276094276094,0.721548821548822,0.869360269360269,0.743771043771044,0.704040404040404,0.754882154882155,0.977104377104377,0.691245791245791,0.886195286195286,0.93030303030303,0.683164983164983,0.831649831649832,0.971801346801347,0.879910213243547,1.03872053872054,1.98484848484848,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2020,1.32210998877666,18.960148276326,1.46228956228956,1.24680134680135,1.14915824915825,1.13804713804714,0.851515151515151,0.947138047138047,0.98956228956229,1.07037037037037,1.33434343434343,1.3003367003367,1.77340067340067,1.63198653198653,1.04107744107744,0.884511784511785,1.1020202020202,1.52491582491583,1.55622895622896,1.96026936026936,2.05387205387205,2.25521885521886,1.6973063973064,1.87138047138047,1.55353535353535,1.52154882154882,1.0006734006734,1.32491582491582,1.23535353535354,1.15824915824916,0.973737373737374,0.964646464646465
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",1950,0.952525252525253,18.512447843049,0.635353535353535,0.927609427609428,1.08181818181818,1.1030303030303,1.18922558922559,1.15488215488215,1.08855218855219,0.801346801346801,0.92996632996633,0.798989898989899,0.755892255892256,0.799326599326599,1.02390572390572,0.731649831649832,0.946127946127946,0.996296296296296,0.732996632996633,0.903030303030303,1.05218855218855,0.945566778900112,1.1043771043771,2.10774410774411,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2020,1.2043771043771,18.512447843049,1.28047138047138,1.19090909090909,0.701683501683502,0.798653198653199,0.92996632996633,0.986531986531987,0.928282828282828,0.846801346801347,0.578451178451178,0.951178451178451,1.25723905723906,1.57171717171717,1.68383838383838,1.82188552188552,1.4030303030303,1.17138047138047,1.62222222222222,1.61043771043771,1.88484848484848,1.98249158249158,1.81649831649832,1.23602693602694,1.74511784511785,1.32895622895623,1.23232323232323,1.41986531986532,1.19494949494949,0.638383838383838,0.87979797979798,0.807070707070707
"wascoCA_100km_shp","shp","rcp45","CCSM4",1950,1.02516835016835,18.4914399937647,0.662626262626263,0.48013468013468,0.577441077441077,0.535690235690236,0.68013468013468,0.712457912457912,0.993265993265993,1.10774410774411,1.72121212121212,1.5016835016835,1.58888888888889,1.62457912457912,1.35589225589226,0.93030303030303,1.00808080808081,1.22895622895623,0.919191919191919,1.05959595959596,1.06144781144781,1.23063973063973,0.826599326599327,0.858585858585859,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_100km_shp","shp","rcp45","CCSM4",2020,1.19618406285073,18.4914399937647,1.28686868686869,0.767003367003367,0.941077441077441,0.981481481481482,1.12188552188552,1.24612794612795,1.37609427609428,1.43703703703704,1.46666666666667,1.33872053872054,1.3993265993266,1.22659932659933,0.77979797979798,0.555555555555556,0.567003367003367,0.434680134680135,0.557239057239057,1.03703703703704,1.27575757575758,1.38552188552189,1.8043771043771,1.50606060606061,1.08249158249158,1.01548821548822,0.909090909090909,0.461952861952862,0.997979797979798,1.8996632996633,1.83737373737374,1.89326599326599
"wascoCA_100km_shp","shp","rcp85","CCSM4",1950,0.812794612794613,19.7523921996231,0.506397306397306,0.338720538720539,0.411111111111111,0.379124579124579,0.557239057239057,0.580808080808081,0.821885521885522,0.923232323232323,1.41548821548822,1.1986531986532,1.2969696969697,1.31986531986532,1.1037037037037,0.763636363636364,0.828956228956229,0.984848484848485,0.71010101010101,0.813131313131313,0.808501683501683,0.928170594837261,0.585016835016835,0.621212121212121,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_100km_shp","shp","rcp85","CCSM4",2020,0.895286195286195,19.7523921996231,0.568686868686869,0.858922558922559,0.85993265993266,1.08754208754209,1.11043771043771,1.05925925925926,1.22289562289562,1.44242424242424,1.23703703703704,1.1986531986532,1.1003367003367,0.657575757575758,0.457575757575758,0.998653198653199,1.00673400673401,1.09360269360269,1.21212121212121,1.23333333333333,0.741750841750842,0.882154882154882,0.798316498316498,0.622558922558923,0.561279461279461,0.479124579124579,0.460606060606061,0.737373737373737,0.723232323232323,0.817171717171717,1.00673400673401,0.784848484848485
"wascoCA_100km_shp","shp","rcp45","CNRM-CM5",1950,0.294107744107744,23.4355843983915,0.297979797979798,0.148148148148148,0.174747474747475,0.166666666666667,0.292255892255892,0.287878787878788,0.311111111111111,0.263299663299663,0.184511784511785,0.274074074074074,0.325252525252525,0.318181818181818,0.438383838383838,0.456228956228956,0.411447811447811,0.428282828282828,0.402020202020202,0.3,0.348484848484849,0.151515151515152,0.0572390572390572,0.112794612794613,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_100km_shp","shp","rcp45","CNRM-CM5",2020,1.27665544332211,23.4355843983915,1.55084175084175,1.5989898989899,1.66835016835017,1.65959595959596,1.62794612794613,1.75589225589226,1.86397306397306,1.48181818181818,1.66228956228956,1.3973063973064,1.18855218855219,0.95993265993266,1.10942760942761,0.856228956228956,0.836363636363636,1.12996632996633,1.15757575757576,0.863636363636364,1.09360269360269,1.29090909090909,1.03569023569024,1.22895622895623,1.36127946127946,1.19259259259259,1.02356902356902,1.12794612794613,1.16060606060606,1.17542087542088,1.03400673400673,1.02727272727273
