"county","FIPS","rcp","model","centralDecade","aveWetDays","threshold","fiveYrAveTotWetDaysCentYr_.10","fiveYrAveTotWetDaysCentYr_.9","fiveYrAveTotWetDaysCentYr_.8","fiveYrAveTotWetDaysCentYr_.7","fiveYrAveTotWetDaysCentYr_.6","fiveYrAveTotWetDaysCentYr_.5","fiveYrAveTotWetDaysCentYr_.4","fiveYrAveTotWetDaysCentYr_.3","fiveYrAveTotWetDaysCentYr_.2","fiveYrAveTotWetDaysCentYr_.1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",1970,23.2403927509766,18.9638794887985,22.0184345027012,18.9391826359913,17.9825096361565,19.1927691681216,26.5298643850718,18.3707469914497,22.9409502016575,24.0386310333355,18.0991694639829,20.4618283885095,25.7426372399635,27.6815895992497,34.8106861775973,40.1447412754149,30.5321980627298,26.5804692945898,29.856601436371,24.188489235772,19.9599235386961,26.0640564658425,24.7571657206474,21.3820038387671,21.7373108057863,20.5419983963372,15.0683468064074,20.8974809357614,17.1908961132319,16.684729617212,20.8146671719021,25.1679174635145
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2000,34.0683008934646,18.9638794887985,20.0660588640155,17.4418483014861,13.5924730744025,9.13080916934543,26.2239667076856,30.0349475969771,36.9019745528096,51.8429303532096,57.1575580417106,35.1331799433288,35.002089123453,33.7764853377936,23.2433748508543,36.0604910121622,45.8154788951681,44.3378430215598,46.1249141455499,57.9579538602219,41.7381512311171,42.0871259207677,37.960758821892,32.1759120440242,32.0645284222433,31.7243510923803,24.3378606282501,26.4847237660829,27.4576312453658,25.7085447998561,32.0001156122998,31.1444278864748
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2030,33.7128215105847,18.9638794887985,42.8211213956377,39.2700791728216,24.9999266203806,21.1913841947562,26.8516201250481,40.5640214380592,41.4111634758586,52.3387196556888,55.6619601740982,61.7596890401359,46.6946959948299,50.9262456559974,42.0784540574559,40.1880850795142,25.9750619207568,36.9299430558176,34.4165444325919,32.5526936270974,28.2421629170376,28.0449701636729,6.05461138522986,9.06186036453504,10.99807554945,9.8709583455866,12.3208450766926,33.682976220513,39.2188908477424,39.3090595534354,47.4935290744409,48.2468440951723
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2060,38.7775150160998,18.9638794887985,30.1924128420024,29.8929689837626,29.2489938870825,24.7430478291881,26.6569989014956,23.321399285416,16.0237017705384,34.6530478551332,38.849565661395,37.0017701569631,50.5278846310445,63.4696037600739,51.2187167620418,51.9221407668759,62.0807567012029,67.0445143407443,55.3410494595666,48.7524499469333,54.0653771474305,42.1584557690604,22.7613158030141,25.0176998947606,27.106729600566,13.3708396153819,18.7813401893333,27.2457785416934,40.0323184279882,41.6851520448421,41.7237443159726,57.6127946307763
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",1970,24.526306297375,18.5129448686304,23.1724570001416,19.9989746979993,18.9791541642211,20.0507502321442,27.4319093922573,19.1404164985374,24.0699216219713,25.280716231375,19.031812734636,21.7985779213183,27.3638447777591,29.4611587177623,37.0763858583238,42.5873681302825,32.5773058117439,28.5114607191246,31.3386138376564,25.198059698548,20.8810387043038,27.3194289576726,25.8803640564684,22.7391292584866,23.2327347713689,21.9807305037373,16.2167051707053,21.9695992171162,18.0422772532762,17.3907870604133,21.715989893133,26.3409314081725
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2000,32.3609622420151,18.5129448686304,21.2957026555482,18.6710620083793,14.5823912591645,9.86221345394147,27.6929850716382,31.5929208331638,38.7252013280335,54.49213997234,60.1786590627548,37.126200649634,37.0068159700644,36.0637885122588,24.9313722205885,37.7108069577201,51.2347235580085,51.3572289977411,51.7595078054101,62.7049899085202,50.2530709770793,37.866438963919,33.4201429354221,30.3600521177555,16.8153097319683,19.5103815560389,22.6424955477217,24.1458172094942,22.6403206590852,20.6395703595094,13.5163645458543,23.1619985015304
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2030,31.8631824069553,18.5129448686304,31.3512073381983,39.0208381196867,41.5535412046644,44.8054694923889,34.1588343873971,27.7748536292953,41.2416714453135,41.1107761421589,49.1991190547494,51.8700555955521,47.9138019529657,31.4855377165155,45.2552420645049,33.7398872510351,30.9637085718739,35.2638792673747,29.6341185457377,14.6417158486466,20.4868039005935,18.5829165416936,18.1863465594924,21.9167329088205,22.8914397088767,17.1723337411078,19.6622433652781,24.5800417164761,21.9151670956852,25.7263794728803,50.0817512313124,68.6517014898435
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2060,38.9443342003357,18.5129448686304,68.7935468532421,66.7374177239158,64.4853780534532,40.2102373681887,19.8332806262906,17.2399544802579,20.9008736767753,17.1703993312438,17.7405321435896,16.8011170146441,18.3438668922142,27.231876009803,35.933312931125,46.3926290736857,45.2419648051663,54.4206746489913,59.1836415274777,53.8797559712471,63.8486194828945,64.2314328402381,53.7069475411566,35.6958747581199,38.6781075166131,18.5938793586962,21.8619951466519,18.6626801532527,18.3449235428062,23.5190513983319,29.84869985741,27.2531287774494
"wascoCA_100km_shp","shp","rcp45","CCSM4",1970,27.9810208739121,18.375422449364,44.019922295002,36.6905803757485,40.5374573807122,41.2131930213183,34.8409096611871,24.8786972765168,26.8031706986604,30.721317765207,22.476240803497,25.7343598580922,23.7510334002048,24.8512305384935,23.2310797572537,20.6346070742366,25.4593389780834,24.0067312349775,20.8925040370286,14.9341672711099,22.351957822729,16.8456694362139,15.3711621441825,19.5114039783927,24.891487948742,18.1767594597556,17.3262285515114,26.4812185518669,39.7947423093648,33.5706151204478,32.1684802187011,32.8254463182957
"wascoCA_100km_shp","shp","rcp45","CCSM4",2000,32.911234326368,18.375422449364,31.6545116443827,20.7531663464376,20.0004595226712,20.9314096290254,19.9457425518871,27.3513434406884,33.630242074138,45.4737665125015,45.61987232311,57.5083421154857,44.2300866188024,31.9824472536543,38.6302698019779,38.0047813788006,26.8522011413317,30.2891512514365,48.3707813198719,34.1802121936271,39.8031806207265,37.3302481590297,32.6552773472436,19.2844034862839,23.7713580815479,23.9896553013863,27.4791122860379,30.7604823545976,34.0019272467103,35.4113398458821,38.9811846813369,35.8375714125457
