"county","FIPS","year","wetDays"
"mtsunapeeNH_200km_shp","shp",1979,86.8257468436499
"mtsunapeeNH_200km_shp","shp",1980,29.6643474671826
"mtsunapeeNH_200km_shp","shp",1981,82.2299528511815
"mtsunapeeNH_200km_shp","shp",1982,72.7606525556097
"mtsunapeeNH_200km_shp","shp",1983,72.727279847523
"mtsunapeeNH_200km_shp","shp",1984,95.7374606897246
"mtsunapeeNH_200km_shp","shp",1985,65.56713836448
"mtsunapeeNH_200km_shp","shp",1986,56.9221304902491
"mtsunapeeNH_200km_shp","shp",1987,134.74728767377
"mtsunapeeNH_200km_shp","shp",1988,82.2969339613645
"mtsunapeeNH_200km_shp","shp",1989,44.678380537333
"mtsunapeeNH_200km_shp","shp",1990,132.476375759773
"mtsunapeeNH_200km_shp","shp",1991,149.197838059012
"mtsunapeeNH_200km_shp","shp",1992,7.68341194908574
"mtsunapeeNH_200km_shp","shp",1993,27.0701257777664
"mtsunapeeNH_200km_shp","shp",1994,69.6045597304338
"mtsunapeeNH_200km_shp","shp",1995,91.9886399035184
"mtsunapeeNH_200km_shp","shp",1996,204.611124097176
"mtsunapeeNH_200km_shp","shp",1997,42.9532232854351
"mtsunapeeNH_200km_shp","shp",1998,87.4206761579094
"mtsunapeeNH_200km_shp","shp",1999,180.855581701926
"mtsunapeeNH_200km_shp","shp",2000,118.4545990671
"mtsunapeeNH_200km_shp","shp",2001,93.7976022696345
"mtsunapeeNH_200km_shp","shp",2002,34.1350235834062
"mtsunapeeNH_200km_shp","shp",2003,87.2868318092898
"mtsunapeeNH_200km_shp","shp",2004,83.7279874633693
"mtsunapeeNH_200km_shp","shp",2005,230.718553523597
"mtsunapeeNH_200km_shp","shp",2006,234.924449737717
"mtsunapeeNH_200km_shp","shp",2007,85.8679638448751
"mtsunapeeNH_200km_shp","shp",2008,191.082900906509
"mtsunapeeNH_200km_shp","shp",2009,88.5158805262368
"mtsunapeeNH_200km_shp","shp",2010,204.292177633669
"mtsunapeeNH_200km_shp","shp",2011,260.775393078162
"mtsunapeeNH_200km_shp","shp",2012,133.231682426525
"mtsunapeeNH_200km_shp","shp",2013,91.1395833147397
"mtsunapeeNH_200km_shp","shp",2014,133.21572330013
"mtsunapeeNH_200km_shp","shp",2015,104.274095907151
"mtsunapeeNH_200km_shp","shp",2016,72.5406446157012
"mtsunapeeNH_200km_shp","shp",2017,141.399371088676
"mtsunapeeNH_200km_shp","shp",2018,122.307743720289
"mtsunapeeNH_200km_shp","shp",2019,119.75558174931
"mtsunapeeNH_200km_shp","shp",2020,79.6054245570921
