"county","FIPS","centralDecade","aveWetDays","threshold","fiveYrAveTot_vmm20p63WetDaysCentYr_-10","fiveYrAveTot_vmm20p63WetDaysCentYr_-9","fiveYrAveTot_vmm20p63WetDaysCentYr_-8","fiveYrAveTot_vmm20p63WetDaysCentYr_-7","fiveYrAveTot_vmm20p63WetDaysCentYr_-6","fiveYrAveTot_vmm20p63WetDaysCentYr_-5","fiveYrAveTot_vmm20p63WetDaysCentYr_-4","fiveYrAveTot_vmm20p63WetDaysCentYr_-3","fiveYrAveTot_vmm20p63WetDaysCentYr_-2","fiveYrAveTot_vmm20p63WetDaysCentYr_-1","fiveYrAveTot_vmm20p63WetDaysCentYr_0","fiveYrAveTot_vmm20p63WetDaysCentYr_1","fiveYrAveTot_vmm20p63WetDaysCentYr_2","fiveYrAveTot_vmm20p63WetDaysCentYr_3","fiveYrAveTot_vmm20p63WetDaysCentYr_4","fiveYrAveTot_vmm20p63WetDaysCentYr_5","fiveYrAveTot_vmm20p63WetDaysCentYr_6","fiveYrAveTot_vmm20p63WetDaysCentYr_7","fiveYrAveTot_vmm20p63WetDaysCentYr_8","fiveYrAveTot_vmm20p63WetDaysCentYr_9","fiveYrAveTot_vmm20p63WetDaysCentYr_10","fiveYrAveTot_vmm20p63WetDaysCentYr_11","fiveYrAveTot_vmm20p63WetDaysCentYr_12","fiveYrAveTot_vmm20p63WetDaysCentYr_13","fiveYrAveTot_vmm20p63WetDaysCentYr_14","fiveYrAveTot_vmm20p63WetDaysCentYr_15","fiveYrAveTot_vmm20p63WetDaysCentYr_16","fiveYrAveTot_vmm20p63WetDaysCentYr_17","fiveYrAveTot_vmm20p63WetDaysCentYr_18","fiveYrAveTot_vmm20p63WetDaysCentYr_19"
"wascoCA_100km_shp","shp",1970,15.2109580572716,20.6290506719329,15.3086531982679,15.1513468007046,14.4677441002945,15.2138383724071,14.7261952788741,10.7342760940192,11.1773400643859,9.73141413858844,16.6300336625841,13.8929713727649,16.6644219806299,23.2357743934349,46.324747435573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_100km_shp","shp",2000,27.1450729497488,20.6290506719329,20.0188552143598,22.8110437662915,22.524915822347,32.9925252464885,29.5027272754245,22.4661279498527,26.2246464591235,34.574006731181,28.0802693614253,28.5986531877357,29.3409090799916,25.6737710374774,22.2785185072157,22.2108417485298,25.2188552156442,23.0316834973165,23.5483838277232,19.3168013434619,33.5850841528639,29.0334343399664,37.3158249132561,32.9683165020413,39.3167003432508,21.9992592744153,26.2520538766777,21.9849831654969,24.7050504986285,24.8594949510362,27.1855218842375,22.7285353567464
"wascoCA_100km_shp","shp",2030,16.0621211986349,20.6290506719329,22.90757576464,27.1399831948457,16.0621211986349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
