"county","FIPS","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_-10","fiveYrAveTotWetDaysCentYr_-9","fiveYrAveTotWetDaysCentYr_-8","fiveYrAveTotWetDaysCentYr_-7","fiveYrAveTotWetDaysCentYr_-6","fiveYrAveTotWetDaysCentYr_-5","fiveYrAveTotWetDaysCentYr_-4","fiveYrAveTotWetDaysCentYr_-3","fiveYrAveTotWetDaysCentYr_-2","fiveYrAveTotWetDaysCentYr_-1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"wascoCA_100km_shp","shp",1970,194.893235461589,250.520707183304,238.734175182483,225.303703785916,224.472154957909,207.369158326496,170.87700341684,164.985488274693,158.218585918297,164.7225253261,152.471296355153,144.667396272507,169.627609527447,226.21414155641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_100km_shp","shp",2000,204.207183001899,167.359023632716,184.038619604095,206.208316564048,248.365690288259,259.500505091566,248.443670076804,280.551212174804,270.078686931057,242.970707170078,234.968686954491,225.770303101873,175.235185270067,180.446330045339,190.361818257616,187.028619601921,181.674680218301,178.574410837638,172.041380554438,194.820000055844,185.063097712779,198.831717235964,183.67235696099,186.37622898799,144.095252566205,153.209090942556,163.744680164549,181.051885545916,210.09215492852,212.511885573928,210.140656621669
"wascoCA_100km_shp","shp",2030,152.452357001176,206.725813757607,228.898232426607,152.452357001176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
