"county","FIPS","year","wetDays"
"mtsunapeeNH_150km_shp","shp",1979,9.61810466760962
"mtsunapeeNH_150km_shp","shp",1980,5.37623762376238
"mtsunapeeNH_150km_shp","shp",1981,8.21428571428571
"mtsunapeeNH_150km_shp","shp",1982,6.78925035360679
"mtsunapeeNH_150km_shp","shp",1983,11.518387553041
"mtsunapeeNH_150km_shp","shp",1984,9.15912305516266
"mtsunapeeNH_150km_shp","shp",1985,7.12800565770863
"mtsunapeeNH_150km_shp","shp",1986,8.18387553041018
"mtsunapeeNH_150km_shp","shp",1987,9.19377652050919
"mtsunapeeNH_150km_shp","shp",1988,8.57213578500707
"mtsunapeeNH_150km_shp","shp",1989,7.85219236209335
"mtsunapeeNH_150km_shp","shp",1990,12.1923620933522
"mtsunapeeNH_150km_shp","shp",1991,9.86916548797737
"mtsunapeeNH_150km_shp","shp",1992,4.18953323903819
"mtsunapeeNH_150km_shp","shp",1993,5.62942008486563
"mtsunapeeNH_150km_shp","shp",1994,10.022630834512
"mtsunapeeNH_150km_shp","shp",1995,6.61810466760962
"mtsunapeeNH_150km_shp","shp",1996,11.4780763790665
"mtsunapeeNH_150km_shp","shp",1997,7.13790664780764
"mtsunapeeNH_150km_shp","shp",1998,8.97736916548798
"mtsunapeeNH_150km_shp","shp",1999,7.73338048090523
"mtsunapeeNH_150km_shp","shp",2000,9.60961810466761
"mtsunapeeNH_150km_shp","shp",2001,6.94837340876945
"mtsunapeeNH_150km_shp","shp",2002,8.25176803394625
"mtsunapeeNH_150km_shp","shp",2003,10.5091937765205
"mtsunapeeNH_150km_shp","shp",2004,9.68104667609618
"mtsunapeeNH_150km_shp","shp",2005,11.8981612446959
"mtsunapeeNH_150km_shp","shp",2006,16.0205091937765
"mtsunapeeNH_150km_shp","shp",2007,9.14639321074965
"mtsunapeeNH_150km_shp","shp",2008,13.0537482319661
"mtsunapeeNH_150km_shp","shp",2009,11.5035360678925
"mtsunapeeNH_150km_shp","shp",2010,13.4335219236209
"mtsunapeeNH_150km_shp","shp",2011,14.0289957567185
"mtsunapeeNH_150km_shp","shp",2012,9.86067892503536
"mtsunapeeNH_150km_shp","shp",2013,9.31329561527581
"mtsunapeeNH_150km_shp","shp",2014,12.7531824611033
"mtsunapeeNH_150km_shp","shp",2015,9.99363507779349
"mtsunapeeNH_150km_shp","shp",2016,7.41513437057992
"mtsunapeeNH_150km_shp","shp",2017,12.5509193776521
"mtsunapeeNH_150km_shp","shp",2018,12.2567185289958
"mtsunapeeNH_150km_shp","shp",2019,10.9059405940594
"mtsunapeeNH_150km_shp","shp",2020,8.32461103253183
