"county","FIPS","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_-10","fiveYrAveTotWetDaysCentYr_-9","fiveYrAveTotWetDaysCentYr_-8","fiveYrAveTotWetDaysCentYr_-7","fiveYrAveTotWetDaysCentYr_-6","fiveYrAveTotWetDaysCentYr_-5","fiveYrAveTotWetDaysCentYr_-4","fiveYrAveTotWetDaysCentYr_-3","fiveYrAveTotWetDaysCentYr_-2","fiveYrAveTotWetDaysCentYr_-1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"wascoCA_50km_shp","shp",1970,168.327654197537,212.394125931746,201.397902149254,190.023356674643,189.490209795628,177.875384643361,149.570629378507,145.300839171168,139.633146856965,146.655384670354,134.933916139384,127.581585171826,150.498601488717,203.321678514872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wascoCA_50km_shp","shp",2000,179.195524522502,148.907272802616,163.498042057236,184.800559524931,223.509650458489,232.571888192884,221.639720335999,251.762377713068,242.310349727802,216.761818264956,210.1114685961,201.962517543481,154.646433605931,159.181818254219,169.442517542422,166.769090974373,161.426014054739,155.694405649008,147.457622407825,163.772027958023,153.817762215696,165.499440544469,156.775384583715,161.026293678801,124.486713294424,133.617342680776,142.217762240955,154.228251773994,180.396503541436,185.540000039547,182.451048993825
"wascoCA_50km_shp","shp",2030,139.373426576803,181.904662073562,206.981118937577,139.373426576803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
