"county","FIPS","year","wetDays"
"wascoCA_150km_shp","shp",1979,0.0520094562647754
"wascoCA_150km_shp","shp",1980,0.449960598896769
"wascoCA_150km_shp","shp",1981,0.139479905437352
"wascoCA_150km_shp","shp",1982,0.678486997635934
"wascoCA_150km_shp","shp",1983,0.429472025216706
"wascoCA_150km_shp","shp",1984,0.0401891252955083
"wascoCA_150km_shp","shp",1985,0.167848699763593
"wascoCA_150km_shp","shp",1986,0.392434988179669
"wascoCA_150km_shp","shp",1987,0.0977147360126084
"wascoCA_150km_shp","shp",1988,0.178881008668243
"wascoCA_150km_shp","shp",1989,0.0906225374310481
"wascoCA_150km_shp","shp",1990,0
"wascoCA_150km_shp","shp",1991,0.376674546887313
"wascoCA_150km_shp","shp",1992,0.175728920409771
"wascoCA_150km_shp","shp",1993,0.275807722616233
"wascoCA_150km_shp","shp",1994,0.0740740740740741
"wascoCA_150km_shp","shp",1995,0.516154452324665
"wascoCA_150km_shp","shp",1996,0.524034672970843
"wascoCA_150km_shp","shp",1997,0.214342001576044
"wascoCA_150km_shp","shp",1998,0.229314420803783
"wascoCA_150km_shp","shp",1999,0.10086682427108
"wascoCA_150km_shp","shp",2000,0.245074862096139
"wascoCA_150km_shp","shp",2001,0.390858944050433
"wascoCA_150km_shp","shp",2002,0.267927501970055
"wascoCA_150km_shp","shp",2003,0.254531126871552
"wascoCA_150km_shp","shp",2004,0.252167060677699
"wascoCA_150km_shp","shp",2005,0.333333333333333
"wascoCA_150km_shp","shp",2006,0.447596532702916
"wascoCA_150km_shp","shp",2007,0.0638297872340425
"wascoCA_150km_shp","shp",2008,0.485421591804571
"wascoCA_150km_shp","shp",2009,0.219858156028369
"wascoCA_150km_shp","shp",2010,0.96769109535067
"wascoCA_150km_shp","shp",2011,0.25531914893617
"wascoCA_150km_shp","shp",2012,0.275019700551615
"wascoCA_150km_shp","shp",2013,0
"wascoCA_150km_shp","shp",2014,0.154452324665091
"wascoCA_150km_shp","shp",2015,0.0260047281323877
"wascoCA_150km_shp","shp",2016,0.315996847911742
"wascoCA_150km_shp","shp",2017,0.498029944838455
"wascoCA_150km_shp","shp",2018,0.313632781717888
"wascoCA_150km_shp","shp",2019,0.2876280535855
"wascoCA_150km_shp","shp",2020,0.0401891252955083
