"county","FIPS","rcp","model","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_.10","fiveYrAveTotWetDaysCentYr_.9","fiveYrAveTotWetDaysCentYr_.8","fiveYrAveTotWetDaysCentYr_.7","fiveYrAveTotWetDaysCentYr_.6","fiveYrAveTotWetDaysCentYr_.5","fiveYrAveTotWetDaysCentYr_.4","fiveYrAveTotWetDaysCentYr_.3","fiveYrAveTotWetDaysCentYr_.2","fiveYrAveTotWetDaysCentYr_.1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",1970,290.825414683309,316.725035645921,288.039002142434,281.117305388453,260.708381553256,259.252754345736,242.059665054618,293.996633993762,303.234143140492,288.68320851001,316.764868540694,330.774006383775,318.733957176626,345.348189664004,364.965335094985,327.902934772467,315.706552615215,287.304449028392,256.867043951908,223.095993229456,265.085591730391,272.723774215504,301.843997056436,303.674118058915,303.77398598928,277.141544354467,292.338537869139,255.722766528936,254.711687896083,293.699942617662,331.658322256566
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",2000,310.158043853957,331.236242505063,345.480024511669,316.037958986206,257.550118245676,306.919808678058,286.30586757449,284.073005993743,343.686499775306,386.640181055996,291.244006841191,286.65544177353,309.377419519974,276.451899055908,301.048783697614,344.369391795328,375.016001220591,353.804552590598,412.960962334165,370.324619900499,381.777933456453,331.601717698335,328.833439877157,283.499826137145,273.933352052653,220.303974493704,232.24298875961,218.907587996806,228.31111683501,271.158389547484,284.515370726574
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",2030,310.229550543572,341.467542055071,339.427398885163,288.315924481783,288.136280685602,318.248590983008,358.993947444115,348.616784951002,364.858321968938,345.252931722078,350.69027095078,291.110286857424,297.001162632842,318.805476795551,351.162818409013,295.687561541119,334.044829078111,380.030285134501,340.460346089446,309.291676104365,303.451473931706,241.905117297882,198.081227371165,224.70860238932,183.274138833736,210.810379175068,293.088537791641,319.345345138165,324.228631536391,384.867633901608,397.414160465452
"wascoCA_150km_shp","shp","rcp45","BNU-ESM",2060,326.023566209874,315.131309403191,327.47605505961,308.545233501526,288.954152994362,286.346129656355,273.212586273684,248.122476528361,307.549347262964,317.095688406039,327.810831655251,407.70615017013,465.053968028068,427.329295149758,419.496492684437,413.26638256589,396.50833926772,338.114578457788,310.567322749273,319.654188809578,306.542531120601,236.43578711548,251.880239664909,303.195353894818,267.257618870096,262.321804611797,296.069975591133,316.981714885318,298.954844700905,300.370438917318,366.127849778545
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",1970,290.825414683309,316.725035645921,288.039002142434,281.117305388453,260.708381553256,259.252754345736,242.059665054618,293.996633993762,303.234143140492,288.68320851001,316.764868540694,330.774006383775,318.733957176626,345.348189664004,364.965335094985,327.902934772467,315.706552615215,287.304449028392,256.867043951908,223.095993229456,265.085591730391,272.723774215504,301.843997056436,303.674118058915,303.77398598928,277.141544354467,292.338537869139,255.722766528936,254.711687896083,293.699942617662,331.658322256566
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",2000,320.901320405213,331.236242505063,345.480024511669,316.037958986206,257.550118245676,306.919808678058,286.30586757449,284.073005993743,343.686499775306,386.640181055996,291.244006841191,286.65544177353,309.377419519974,276.451899055908,301.048783697614,358.36052275239,356.478542898446,341.262166506944,413.015503812691,415.503495997641,377.149700356502,388.825914706946,382.310994250757,298.646907333848,253.182169776107,277.908061069161,297.018599226932,288.86178925686,277.569153467321,281.519148233239,282.461355203033
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",2030,321.812011272722,283.330019126782,312.190679474094,336.394748536126,351.318382080293,356.357125856733,368.394926722497,396.336425190647,394.018892298804,412.090838305324,408.018156034088,363.943664716112,332.750675348603,412.757756067349,378.854336074009,328.780945365482,358.594021118993,313.501236354229,224.645367169211,270.378856879055,291.849539801382,291.710128676675,288.688429343785,282.729938243998,231.201023839434,241.134166451845,268.250483541009,277.424907609766,280.325365320846,354.341057895538,389.103711078484
"wascoCA_150km_shp","shp","rcp85","BNU-ESM",2060,330.802682089151,412.770353176976,415.233473560202,441.769947325009,367.466062544518,305.128098871682,260.471670010148,287.061560091524,247.111563631204,256.799544582464,298.274648826427,296.683757945804,299.052406500957,389.82815069087,391.67353951435,350.239369361386,352.941998583525,361.017567786873,291.757966590463,334.499027728245,330.795917481729,330.072490259392,284.502435660127,306.32303972178,262.176948087463,326.303888067248,286.099328351265,279.113374777114,308.02542457558,339.138543216059,310.901624387893
"wascoCA_150km_shp","shp","rcp45","CCSM4",1970,301.425737032832,335.498506749343,325.275416767917,336.789562719551,344.37805198714,286.832843619531,269.096570249795,280.012778561204,299.67708709103,264.170730813093,323.574120328211,329.620724764668,351.853574274317,358.387304282306,346.048056723176,320.386398231828,299.817489439986,283.707580195547,251.068001631576,274.848324480357,252.949798905993,251.155356882737,258.558576072674,292.521821165602,263.475497211898,262.634606362387,288.071364998186,320.218434998999,270.110645306928,268.468645739466,303.100525585402
"wascoCA_150km_shp","shp","rcp45","CCSM4",2000,318.433978725389,326.471863319441,279.149153245268,292.631726747974,307.660415280112,290.782589757896,302.586508535484,354.837068386253,382.394738709692,381.565108629063,409.351957742181,359.157152417258,302.644151354066,288.205623540193,281.538034125782,252.913577013806,261.731929687417,341.489591736928,326.151962242853,334.749947118435,307.449871572244,277.217033210925,233.075132140402,279.469638390133,288.150567475767,325.902015935492,370.706255431373,343.073921148837,341.750182721491,340.960563621749,312.841432726083
"wascoCA_150km_shp","shp","rcp45","CCSM4",2030,279.836007389075,275.927421557706,282.719493785545,199.888097809841,194.356990068994,194.449481203142,220.24564532495,226.759742357618,314.49107159184,327.257304190401,361.289046347343,380.232172728343,361.109773899536,292.784748819499,289.039587887431,244.68004368658,191.756937738574,224.802151580839,315.107638634275,304.17985880191,333.757322146108,406.327455235183,385.503444948304,286.783025280844,296.693089412807,282.445590452029,217.503975962057,219.169120791148,269.961462198152,253.434519923978,248.534628348246
"wascoCA_150km_shp","shp","rcp45","CCSM4",2060,293.866978701488,285.932021060405,285.646860916813,238.656054673465,265.716542983835,276.446020664623,270.777834419553,280.548058205953,335.331861482949,352.922849142965,372.063978284116,364.458771209695,346.76237421718,300.601412265037,222.858730810606,229.320710127726,254.759810370839,280.525737367452,267.769686416621,310.308663819544,304.81623496774,262.516277978616,260.132776966468,267.849154629404,285.2613810991,288.185359032193,337.989099641909,326.182475788651,352.99370274145,334.351117449534,318.192876802781
"wascoCA_150km_shp","shp","rcp85","CCSM4",1970,301.425737032832,335.498506749343,325.275416767917,336.789562719551,344.37805198714,286.832843619531,269.096570249795,280.012778561204,299.67708709103,264.170730813093,323.574120328211,329.620724764668,351.853574274317,358.387304282306,346.048056723176,320.386398231828,299.817489439986,283.707580195547,251.068001631576,274.848324480357,252.949798905993,251.155356882737,258.558576072674,292.521821165602,263.475497211898,262.634606362387,288.071364998186,320.218434998999,270.110645306928,268.468645739466,303.100525585402
"wascoCA_150km_shp","shp","rcp85","CCSM4",2000,302.920722244993,326.471863319441,279.149153245268,292.631726747974,307.660415280112,290.782589757896,302.586508535484,354.837068386253,382.394738709692,381.565108629063,409.351957742181,359.157152417258,302.644151354066,288.205623540193,281.538034125782,278.326596373101,277.918151956052,263.707591042392,237.814201425783,247.013197388186,240.334218595444,246.854830451665,260.950500788489,254.40019893564,278.333858099563,261.844908447703,264.272935053554,328.675166916551,362.077844110678,343.306230070567,338.884807712711
"wascoCA_150km_shp","shp","rcp85","CCSM4",2030,282.739746455486,319.182607335052,269.298759409658,238.262235545546,291.875917438074,320.932475920993,322.870309907588,316.026538701237,327.802182556565,269.441788373302,255.598328015516,269.167272559896,285.692002423261,258.654257837128,245.436990299847,251.951021450218,269.456657921737,242.512363231915,265.849489076575,311.350129884341,265.228599879256,247.412192343219,254.185549439644,266.635406704199,260.043530523965,322.041100963957,351.686421882947,333.235625829454,339.234907012901,301.531496002436,279.354268641074
