"county","FIPS","year","wetDays"
"mtsunapeeNH_50km_shp","shp",1979,0.533783783783784
"mtsunapeeNH_50km_shp","shp",1980,0
"mtsunapeeNH_50km_shp","shp",1981,0.993243243243243
"mtsunapeeNH_50km_shp","shp",1982,0.263513513513513
"mtsunapeeNH_50km_shp","shp",1983,0
"mtsunapeeNH_50km_shp","shp",1984,1
"mtsunapeeNH_50km_shp","shp",1985,1.22972972972973
"mtsunapeeNH_50km_shp","shp",1986,0.527027027027027
"mtsunapeeNH_50km_shp","shp",1987,1.69594594594595
"mtsunapeeNH_50km_shp","shp",1988,0.331081081081081
"mtsunapeeNH_50km_shp","shp",1989,0.0405405405405405
"mtsunapeeNH_50km_shp","shp",1990,2.13513513513514
"mtsunapeeNH_50km_shp","shp",1991,1.7972972972973
"mtsunapeeNH_50km_shp","shp",1992,0
"mtsunapeeNH_50km_shp","shp",1993,0.00675675675675676
"mtsunapeeNH_50km_shp","shp",1994,0.594594594594595
"mtsunapeeNH_50km_shp","shp",1995,1.67567567567568
"mtsunapeeNH_50km_shp","shp",1996,2.31081081081081
"mtsunapeeNH_50km_shp","shp",1997,0.22972972972973
"mtsunapeeNH_50km_shp","shp",1998,0
"mtsunapeeNH_50km_shp","shp",1999,1.22972972972973
"mtsunapeeNH_50km_shp","shp",2000,0.97972972972973
"mtsunapeeNH_50km_shp","shp",2001,1.39189189189189
"mtsunapeeNH_50km_shp","shp",2002,0
"mtsunapeeNH_50km_shp","shp",2003,0.817567567567568
"mtsunapeeNH_50km_shp","shp",2004,0.52027027027027
"mtsunapeeNH_50km_shp","shp",2005,2.2972972972973
"mtsunapeeNH_50km_shp","shp",2006,3.69594594594595
"mtsunapeeNH_50km_shp","shp",2007,0.459459459459459
"mtsunapeeNH_50km_shp","shp",2008,2.5472972972973
"mtsunapeeNH_50km_shp","shp",2009,1.12837837837838
"mtsunapeeNH_50km_shp","shp",2010,1.32432432432432
"mtsunapeeNH_50km_shp","shp",2011,1.18243243243243
"mtsunapeeNH_50km_shp","shp",2012,1.91891891891892
"mtsunapeeNH_50km_shp","shp",2013,0.871621621621622
"mtsunapeeNH_50km_shp","shp",2014,2.16891891891892
"mtsunapeeNH_50km_shp","shp",2015,0.797297297297297
"mtsunapeeNH_50km_shp","shp",2016,0.0472972972972973
"mtsunapeeNH_50km_shp","shp",2017,1.58783783783784
"mtsunapeeNH_50km_shp","shp",2018,0.925675675675676
"mtsunapeeNH_50km_shp","shp",2019,1.21621621621622
"mtsunapeeNH_50km_shp","shp",2020,0.324324324324324
