"county","FIPS","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_-10","fiveYrAveTotWetDaysCentYr_-9","fiveYrAveTotWetDaysCentYr_-8","fiveYrAveTotWetDaysCentYr_-7","fiveYrAveTotWetDaysCentYr_-6","fiveYrAveTotWetDaysCentYr_-5","fiveYrAveTotWetDaysCentYr_-4","fiveYrAveTotWetDaysCentYr_-3","fiveYrAveTotWetDaysCentYr_-2","fiveYrAveTotWetDaysCentYr_-1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"mtsunapeeNH_50km_shp","shp",1970,1151.75632714773,1119.32013565064,1115.60540585836,1134.39594644183,1134.34256796797,1171.37702738107,1098.42486503885,1090.96000017592,1170.95175695709,1158.87635162525,1169.17195971668,1222.87815358208,1254.82162209318,1142.58108163041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mtsunapeeNH_50km_shp","shp",2000,1198.64968487197,1128.70243270969,1133.20337876037,1124.24013544543,1070.46256786754,1132.98675691461,1156.04891909522,1182.38972997782,1188.70472998833,1214.94405431276,1102.32229758344,1104.03000017546,1133.7520270816,1121.37270272487,1187.03743250922,1313.69500023203,1333.56567592943,1369.48959484129,1406.95621646933,1323.54675680109,1312.73162145957,1281.72013501448,1208.12810804316,1209.71783776912,1184.39283798035,1076.03405430998,1115.91108142669,1161.16513546037,1140.90648683479,1146.48864887824,1200.73293940436
"mtsunapeeNH_50km_shp","shp",2030,1041.9331081427,1189.52567574248,1109.88750001939,1041.9331081427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
