"county","FIPS","rcp","model","centralDecade","aveWetDays","threshold","fiveYrAveTotWetDaysCentYr_.10","fiveYrAveTotWetDaysCentYr_.9","fiveYrAveTotWetDaysCentYr_.8","fiveYrAveTotWetDaysCentYr_.7","fiveYrAveTotWetDaysCentYr_.6","fiveYrAveTotWetDaysCentYr_.5","fiveYrAveTotWetDaysCentYr_.4","fiveYrAveTotWetDaysCentYr_.3","fiveYrAveTotWetDaysCentYr_.2","fiveYrAveTotWetDaysCentYr_.1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",1970,23.252097741522,18.960148276326,22.0375879968457,18.9647212333551,18.0080482335203,19.2183081925517,26.5554034095019,18.3835166712803,22.9473347782687,24.0450156099467,18.0991694639829,20.4618283885095,25.7554062962131,27.6943586554993,34.8298391451338,40.1638942429514,30.5513510302662,26.5868532058767,29.8629853476579,24.188489235772,19.9599235386961,26.0640564658425,24.7571657206474,21.3947730420816,21.7500800091008,20.5547675996517,15.0811160097219,20.9102501390759,17.1972807116781,16.6911142156582,20.8210517703483,25.180686531966
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2000,34.0842618858774,18.960148276326,20.078827932467,17.4482327714914,13.6052423046896,9.14357839963252,26.236736054854,30.0477169441454,36.9211278530082,51.8684682544233,57.1830959429243,35.1523332576559,35.0276264987008,33.7956387600112,23.249758911775,36.0668750730829,45.8282469226054,44.3506108820238,46.1376820060139,57.9707217206859,41.7509190915811,42.1062795459221,37.9735285530989,32.1886817752312,32.0900669271296,31.7498895972666,24.3506294019295,26.4974925397622,27.4831684157503,25.7213131965612,32.0128840090048,31.1635813600688
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2030,33.7309112596993,18.960148276326,42.8721993989013,39.3083887793801,25.0382362269392,21.2360780247133,26.8899288781163,40.5767896774241,41.4239317152235,52.3514878950536,55.674728949062,61.7852277877756,46.7138507265033,50.9454003876709,42.1039928461967,40.2072391092577,25.9814459778243,36.9427114306877,34.4356966981984,32.5654618356364,28.2549311255767,28.0577383722119,6.06099527596625,9.06186036453504,11.0044606905594,9.87734348669598,12.3336142151444,33.7021298719978,39.2380444992271,39.3218280638107,47.5190673115278,48.2659983349168
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2060,38.7913483008525,18.960148276326,30.2051825687139,29.9121233468104,29.2681482501303,24.7494324655244,26.6633835378319,23.3341684739598,16.0364714182587,34.672202381301,38.8687201875629,37.0209246831309,50.5470390184961,63.4823730520126,51.225101175533,51.9285251803671,62.0871411146941,67.0508994092845,55.3474345281068,48.7588350154735,54.0781462056067,42.1712248272366,22.76769979265,25.0304682458691,27.1258821455317,13.3836081707116,18.8004931928333,27.2649315451933,40.0514714141486,41.6979208371455,41.736513108276,57.6191789749094
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",1970,24.5325395353983,18.512447843049,23.1724570001416,19.9989746979993,18.9791541642211,20.0507502321442,27.4319093922573,19.1404164985374,24.0699216219713,25.280716231375,19.031812734636,21.7985779213183,27.3638447777591,29.4673919831864,37.088852402016,42.5998346739747,32.5897723554361,28.5363937326553,31.357313585763,25.2229925829955,20.9059715887513,27.3443618421201,25.8928304710774,22.7515956730955,23.2327347713689,21.9807305037373,16.2167051707053,21.9695992171162,18.0422772532762,17.3907870604133,21.715989893133,26.3409314081725
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2000,32.3620011146622,18.512447843049,21.2957026555482,18.6710620083793,14.5823912591645,9.86221345394147,27.6929850716382,31.5929208331638,38.7252013280335,54.49213997234,60.1786590627548,37.126200649634,37.0068159700644,36.0637885122588,24.9313722205885,37.7108069577201,51.2347235580085,51.3572289977411,51.7595078054101,62.7049899085202,50.2530709770793,37.8726721998016,33.4263761713047,30.3662853536381,16.8215429678509,19.5166147919215,22.6424955477217,24.1458172094942,22.6403206590852,20.6395703595094,13.5163645458543,23.1619985015304
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2030,31.8631824069553,18.512447843049,31.3512073381983,39.0208381196867,41.5535412046644,44.8054694923889,34.1588343873971,27.7748536292953,41.2416714453135,41.1107761421589,49.1991190547494,51.8700555955521,47.9138019529657,31.4855377165155,45.2552420645049,33.7398872510351,30.9637085718739,35.2638792673747,29.6341185457377,14.6417158486466,20.4868039005935,18.5829165416936,18.1863465594924,21.9167329088205,22.8914397088767,17.1723337411078,19.6622433652781,24.5800417164761,21.9151670956852,25.7263794728803,50.0817512313124,68.6517014898435
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2060,38.9443342003357,18.512447843049,68.7935468532421,66.7374177239158,64.4853780534532,40.2102373681887,19.8332806262906,17.2399544802579,20.9008736767753,17.1703993312438,17.7405321435896,16.8011170146441,18.3438668922142,27.231876009803,35.933312931125,46.3926290736857,45.2419648051663,54.4206746489913,59.1836415274777,53.8797559712471,63.8486194828945,64.2314328402381,53.7069475411566,35.6958747581199,38.6781075166131,18.5938793586962,21.8619951466519,18.6626801532527,18.3449235428062,23.5190513983319,29.84869985741,27.2531287774494
"wascoCA_100km_shp","shp","rcp45","CCSM4",1970,27.5600214301001,18.4914399937647,43.4861049774119,36.1691331278997,40.0346798155043,40.58638266618,34.3444825792152,24.5125566623829,26.3935181113606,30.1440676904287,22.0293390787812,25.194495483681,23.2049071527089,24.2865592622596,22.7594477682403,20.2436527149444,25.0992738807242,23.6901611822623,20.6194067752723,14.7231492488874,22.1099397980404,16.6036082360881,15.1539309935136,19.2879978064335,24.5687939814044,17.8850441203776,17.0655906574493,26.0716027532764,39.2423866323349,33.1299900761357,31.7402871064465,32.3600855483752
"wascoCA_100km_shp","shp","rcp45","CCSM4",2000,32.4519571609369,18.4914399937647,31.108355967846,20.269087625754,19.5536323072132,20.4411325904255,19.5050947606764,27.0535512442541,33.2703920499243,44.8469807775735,45.0117189394505,56.6705332020718,43.4481471996115,31.3618206428759,38.2331127693356,37.6200408595178,26.7094877641209,30.0657530665799,47.9177313621598,33.6899246113068,39.3128759910763,36.8585578077169,32.3077115755691,19.1230244819564,23.5851452406809,23.704019205498,27.156201641969,30.3816778972895,33.4990350678312,34.8029472595112,38.4288091396242,35.3100750219942
"wascoCA_100km_shp","shp","rcp45","CCSM4",2030,31.0840909975011,18.4914399937647,37.3907558877861,35.5711336277149,24.8935643700237,16.365304397172,16.6239374192877,12.4106910211069,13.3680842113816,24.463437665432,31.2073401627717,34.0183680460509,44.1978359639845,36.8055763385914,27.0207311842177,24.3790110745414,21.7478740358192,10.7987715204155,25.152997985994,48.5601100626217,47.1292337122188,48.3545512472339,56.3598942130503,51.4534172244345,28.9031524793066,38.2362989008226,42.8267159317479,35.695745488048,29.6303208296548,32.6635502234051,23.0362024705418,16.0830590745817
"wascoCA_100km_shp","shp","rcp45","CCSM4",2060,35.052417733185,18.4914399937647,30.3354271365336,38.8414577599728,34.8168130527843,37.4971726022586,45.022312049352,34.8401956994927,30.9718684495097,41.0692520610411,42.7631109770701,39.8097215369896,38.0470322631425,35.4674877211702,24.4748873758798,15.9653613768041,21.8318045972574,31.3776617685954,39.1117264853583,41.7619599204272,45.7895303321607,47.4881401473023,34.0907213769778,30.0898936955616,27.3533150425664,30.4408760327683,20.5740512379091,32.0336552430484,30.5289814066004,40.8382789464109,48.4451271089239,47.2893578853671
"wascoCA_100km_shp","shp","rcp85","CCSM4",1970,23.4124421594922,19.7523921996231,37.6404227857237,30.3755673642913,34.4511326420588,34.7600515680281,29.5185580642135,21.3278860747212,22.9697910944621,25.4878028221002,18.0437292285238,20.4938872655233,18.9172505426889,19.6617425462614,18.4519973491579,16.663094492954,21.2487023247613,19.9978325750691,17.4517323330195,12.2150514949452,18.9232470875236,13.7864579159001,12.5185103817821,16.1961406097669,20.715053453028,14.5236239173196,14.0287035675563,21.8970297617543,34.3320647480512,29.1536151956629,28.0662975015865,28.5789595825504
"wascoCA_100km_shp","shp","rcp85","CCSM4",2000,29.1362623536894,19.7523921996231,26.6641889488657,15.8331353242148,15.4514332061665,16.1189945554894,15.1609244825061,23.3071927870163,28.8603069864138,38.4610525156914,38.6416017468128,48.903535361884,36.2559494172684,26.0116894050881,34.1529278443719,33.6130343600957,27.3844308589845,34.3014553346217,35.6806919958455,17.7029237400402,19.186095921038,16.4687846296163,15.4164150205927,24.3055774894226,24.4022387623386,29.8851667217935,30.3905587205983,28.5420090177645,34.0038167157157,44.6469980535282,39.3554419251002,38.5963934792413
"wascoCA_100km_shp","shp","rcp85","CCSM4",2030,23.2272028509883,19.7523921996231,35.6962901182849,21.7657401422057,11.6344580120511,26.2075802812673,26.2876465871278,28.3941859987047,33.0525029596656,33.3749201764964,20.332842396566,24.0508836765482,22.1385007074786,15.8643162467263,14.4744079962323,12.4783618207732,12.3910430561412,21.1709432678993,20.8293358048205,23.3221211687082,27.6833441397156,21.5190788737853,12.102722225125,13.6273801103585,13.6276924762662,12.8101874592328,20.0397481423837,35.8983209166864,36.1735257749204,42.9296172761757,40.2907163183296,37.9602196022316
"wascoCA_100km_shp","shp","rcp85","CCSM4",2060,38.9425900230236,19.7523921996231,28.662697684805,29.6573289646444,30.8776562359999,32.7467030117407,33.2691086541121,28.0565591760757,60.3906972191551,55.7449950754442,53.7602780139808,54.2391638161759,59.222654861553,35.2487891438031,32.7309396930014,31.024857818398,46.4301983663129,40.1780797348279,28.8517467434559,30.3586704536721,50.2291162156898,39.1086395315048,54.6804245656588,56.0233674604885,54.1692543402264,34.7233781217325,30.044482913804,19.8773969354854,23.5208078609171,29.7740243397979,31.2326402606386,47.35176094646
