"county","FIPS","rcp","model","centralDecade","aveWetDays","fiveYrAveWetDaysCentYr_.10","fiveYrAveWetDaysCentYr_.9","fiveYrAveWetDaysCentYr_.8","fiveYrAveWetDaysCentYr_.7","fiveYrAveWetDaysCentYr_.6","fiveYrAveWetDaysCentYr_.5","fiveYrAveWetDaysCentYr_.4","fiveYrAveWetDaysCentYr_.3","fiveYrAveWetDaysCentYr_.2","fiveYrAveWetDaysCentYr_.1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",1970,48.8375982042649,55.8962962962963,51.1700336700337,47.526936026936,43.9952861952862,41.5787878787879,40.0077441077441,46.0154882154882,47.4757575757576,48.5771043771044,52.250505050505,53.5343434343434,51.0080808080808,52.996632996633,55.8077441077441,53.9821548821549,52.6676767676768,49.2023569023569,47.2821548821549,41.0299663299663,43.2400673400673,45.1558922558923,49.8518518518519,49.86632996633,50.8575757575758,49.3255892255892,52.4882154882155,48.6993265993266,47.8777777777778,50.9902356902357,54.6912457912458
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2000,49.3969696969697,54.0781144781145,55.6589225589226,53.1585858585859,47.4885521885522,51.4973063973064,47.6393939393939,46.7087542087542,52.0077441077441,56.752861952862,48.2279461279461,47.0262626262626,48.6767676767677,45.5121212121212,47.3252525252525,53.9367003367003,58.9737373737374,54.9316498316498,60.0387205387205,55.920202020202,54.7245791245791,48.1434343434343,49.9319865319865,44.3484848484849,43.0875420875421,37.1420875420875,39.3666666666667,38.6444444444444,41.3161616161616,45.3380471380471,48.4622895622896
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2030,49.0532547699214,52.0094276094276,50.2316498316498,45.3491582491583,46.1205387205387,48.7060606060606,52.0626262626263,53.2811447811448,54.2821548821549,51.2552188552189,48.059595959596,43.052861952862,42.7538720538721,46.7690235690236,53.1787878787879,51.0855218855219,54.6400673400673,60.1191919191919,54.7508417508418,50.4494949494949,49.2057239057239,46.0646464646465,40.7983164983165,43.9474747474748,38.606734006734,41.0828282828283,46.0030303030303,47.4909090909091,49.2208754208754,55.7060606060606,57.6609427609428
"wascoCA_100km_shp","shp","rcp45","BNU-ESM",2060,48.1997194163861,50.013468013468,52.2525252525253,50.1511784511785,50.2138047138047,48.6474747474747,48.1720538720539,44.689898989899,47.7104377104377,45.4888888888889,47.0942760942761,54.3468013468013,57.6397306397306,54.4255892255892,54.7410774410774,52.0754208754209,50.5107744107744,46.6427609427609,44.2979797979798,43.26632996633,45.2464646464646,39.2215488215488,40.8602693602694,46.7010101010101,44.3424242424242,42.9841750841751,46.8818181818182,46.3811447811448,45.9121212121212,45.8151515151515,52.352861952862
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",1970,48.8375982042649,55.8962962962963,51.1700336700337,47.526936026936,43.9952861952862,41.5787878787879,40.0077441077441,46.0154882154882,47.4757575757576,48.5771043771044,52.250505050505,53.5343434343434,51.0080808080808,52.996632996633,55.8077441077441,53.9821548821549,52.6676767676768,49.2023569023569,47.2821548821549,41.0299663299663,43.2400673400673,45.1558922558923,49.8518518518519,49.86632996633,50.8575757575758,49.3255892255892,52.4882154882155,48.6993265993266,47.8777777777778,50.9902356902357,54.6912457912458
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2000,50.1310325476992,54.0781144781145,55.6589225589226,53.1585858585859,47.4885521885522,51.4973063973064,47.6393939393939,46.7087542087542,52.0077441077441,56.752861952862,48.2279461279461,47.0262626262626,48.6767676767677,45.5121212121212,47.3252525252525,51.2043771043771,50.9208754208754,47.9178451178451,55.0387205387205,55.5922558922559,54.110101010101,57.6373737373737,58.340404040404,49.6771043771044,43.0592592592593,44.2649831649832,46.2808080808081,46.373063973064,45.3919191919192,47.8212121212121,48.6158249158249
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2030,49.7269921436588,46.8936026936027,49.6090909090909,51.2585858585859,51.8282828282828,53.2686868686869,53.8774410774411,54.1835016835017,55.8171717171717,56.9138047138047,57.873063973064,55.213468013468,54.1878787878788,61.4319865319865,60.3060606060606,52.4191919191919,53.4983164983165,47.8326599326599,38.130303030303,42.5397306397306,44.6043771043771,45.1114478114478,44.5942760942761,45.7720538720539,39.6468013468013,39.7245791245791,45.1158249158249,47.5835016835017,45.9518518518519,50.0127946127946,52.9622895622896
"wascoCA_100km_shp","shp","rcp85","BNU-ESM",2060,50.3583613916947,55.4804713804714,55.326936026936,58.9814814814815,54.5367003367003,49.0340067340067,42.7922558922559,45.8498316498316,42.7814814814815,44.7023569023569,54.0521885521886,54.4060606060606,53.7511784511784,61.8818181818182,59.9363636363636,53.3340067340067,52.9053872053872,52.2508417508418,46.0552188552189,48.8723905723906,46.4895622895623,45.4612794612795,42.5420875420875,42.9158249158249,42.9161616161616,52.2107744107744,47.9171717171717,46.7878787878788,49.5343434343434,52.8252525252525,50.7296296296296
"wascoCA_100km_shp","shp","rcp45","CCSM4",1970,50.1337261503928,53.5511784511785,53.2292929292929,55.1673400673401,55.1319865319865,47.7649831649832,47.3289562289562,49.0356902356902,48.940404040404,46.493265993266,52.4646464646465,52.5915824915825,53.5670033670034,53.8225589225589,51.9484848484848,49.0360269360269,46.8632996632997,48.1713804713805,44.9872053872054,47.6090909090909,45.0821548821549,46.6262626262626,46.0151515151515,52.2131313131313,49.3771043771044,50.1744107744108,51.556228956229,54.0148148148148,45.6717171717172,44.9484848484848,48.5666666666667
"wascoCA_100km_shp","shp","rcp45","CCSM4",2000,50.6126262626263,50.3824915824916,45.5333333333333,48.9282828282828,52.6841750841751,50.9983164983165,51.6767676767677,56.6178451178451,58.086531986532,57.7010101010101,58.8282828282828,55.1124579124579,49.8572390572391,46.7653198653199,44.540404040404,43.1505050505051,44.447138047138,52.3380471380471,51.3488215488215,53.0619528619529,50.2511784511785,45.8387205387205,41.6488215488216,46.7858585858586,45.5498316498317,50.3444444444444,55.8922558922559,52.5535353535354,51.7609427609428,52.2414141414141,49.3010101010101
