"county","FIPS","year","wetDays"
"mtsunapeeNH_150km_shp","shp",1979,1256.75806236948
"mtsunapeeNH_150km_shp","shp",1980,913.378288824517
"mtsunapeeNH_150km_shp","shp",1981,1236.52482344845
"mtsunapeeNH_150km_shp","shp",1982,1010.73649243705
"mtsunapeeNH_150km_shp","shp",1983,1444.57376271375
"mtsunapeeNH_150km_shp","shp",1984,1247.30162670751
"mtsunapeeNH_150km_shp","shp",1985,998.632956463575
"mtsunapeeNH_150km_shp","shp",1986,1254.69809061972
"mtsunapeeNH_150km_shp","shp",1987,1153.54618134051
"mtsunapeeNH_150km_shp","shp",1988,1055.92772286235
"mtsunapeeNH_150km_shp","shp",1989,1204.86414467502
"mtsunapeeNH_150km_shp","shp",1990,1399.66867079281
"mtsunapeeNH_150km_shp","shp",1991,1187.77878383072
"mtsunapeeNH_150km_shp","shp",1992,1019.66570034081
"mtsunapeeNH_150km_shp","shp",1993,1087.61534668872
"mtsunapeeNH_150km_shp","shp",1994,1151.34872701912
"mtsunapeeNH_150km_shp","shp",1995,1103.87425766953
"mtsunapeeNH_150km_shp","shp",1996,1483.95898164389
"mtsunapeeNH_150km_shp","shp",1997,1113.5314006632
"mtsunapeeNH_150km_shp","shp",1998,1213.95622379233
"mtsunapeeNH_150km_shp","shp",1999,1178.99328147925
"mtsunapeeNH_150km_shp","shp",2000,1271.85898191692
"mtsunapeeNH_150km_shp","shp",2001,910.930410254499
"mtsunapeeNH_150km_shp","shp",2002,1153.80198045174
"mtsunapeeNH_150km_shp","shp",2003,1314.40459718761
"mtsunapeeNH_150km_shp","shp",2004,1119.16463940225
"mtsunapeeNH_150km_shp","shp",2005,1534.61951939863
"mtsunapeeNH_150km_shp","shp",2006,1490.47050957799
"mtsunapeeNH_150km_shp","shp",2007,1207.74101873819
"mtsunapeeNH_150km_shp","shp",2008,1534.42454030303
"mtsunapeeNH_150km_shp","shp",2009,1298.92878383792
"mtsunapeeNH_150km_shp","shp",2010,1207.30275807961
"mtsunapeeNH_150km_shp","shp",2011,1545.57043841745
"mtsunapeeNH_150km_shp","shp",2012,1102.4487271069
"mtsunapeeNH_150km_shp","shp",2013,1149.88932129224
"mtsunapeeNH_150km_shp","shp",2014,1270.62121656025
"mtsunapeeNH_150km_shp","shp",2015,1054.04321089798
"mtsunapeeNH_150km_shp","shp",2016,999.872913676639
"mtsunapeeNH_150km_shp","shp",2017,1306.73479518406
"mtsunapeeNH_150km_shp","shp",2018,1418.23847268488
"mtsunapeeNH_150km_shp","shp",2019,1289.78168318637
"mtsunapeeNH_150km_shp","shp",2020,1073.78196623964
