"county","FIPS","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_-10","fiveYrAveTotWetDaysCentYr_-9","fiveYrAveTotWetDaysCentYr_-8","fiveYrAveTotWetDaysCentYr_-7","fiveYrAveTotWetDaysCentYr_-6","fiveYrAveTotWetDaysCentYr_-5","fiveYrAveTotWetDaysCentYr_-4","fiveYrAveTotWetDaysCentYr_-3","fiveYrAveTotWetDaysCentYr_-2","fiveYrAveTotWetDaysCentYr_-1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"mtsunapeeNH_150km_shp","shp",1970,1199.4775687174,1172.39428595865,1170.50299882625,1187.55393235406,1191.18858578832,1219.75052356901,1142.02131559873,1133.53381919223,1213.74096205808,1200.35710070028,1212.05983054022,1264.10386643285,1293.72372731177,1187.77878383072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mtsunapeeNH_150km_shp","shp",2000,1237.37466306918,1173.58100450034,1179.91852926562,1169.21544573444,1110.05656310978,1169.29260267241,1188.06574273689,1213.33391815761,1218.86282904964,1252.45977389912,1137.85405962124,1145.90817557895,1165.997850258,1154.0321218426,1206.58422933894,1322.49224920364,1333.28005686093,1377.28404548402,1413.23687437115,1347.77352210735,1358.79350787524,1337.73504954898,1260.82800574682,1255.16649229129,1224.51458285496,1115.3750779068,1156.23229152223,1209.90212180076,1213.73421512599,1217.68196619432,1272.13422932374
"mtsunapeeNH_150km_shp","shp",2030,1073.78196623964,1260.60070737029,1181.781824713,1073.78196623964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
