"county","FIPS","year","wetDays"
"wascoCA_200km_shp","shp",1979,329.955801933576
"wascoCA_200km_shp","shp",1980,405.203259623204
"wascoCA_200km_shp","shp",1981,339.95662762781
"wascoCA_200km_shp","shp",1982,542.274054957312
"wascoCA_200km_shp","shp",1983,684.549196047453
"wascoCA_200km_shp","shp",1984,219.690873581254
"wascoCA_200km_shp","shp",1985,244.765362953049
"wascoCA_200km_shp","shp",1986,349.874793574907
"wascoCA_200km_shp","shp",1987,317.515862806239
"wascoCA_200km_shp","shp",1988,298.921121270812
"wascoCA_200km_shp","shp",1989,159.65080410119
"wascoCA_200km_shp","shp",1990,186.431812318174
"wascoCA_200km_shp","shp",1991,379.445675967246
"wascoCA_200km_shp","shp",1992,388.495132587322
"wascoCA_200km_shp","shp",1993,457.185658575568
"wascoCA_200km_shp","shp",1994,307.912472865831
"wascoCA_200km_shp","shp",1995,578.57574982526
"wascoCA_200km_shp","shp",1996,503.330160789571
"wascoCA_200km_shp","shp",1997,311.317123042519
"wascoCA_200km_shp","shp",1998,649.804997997562
"wascoCA_200km_shp","shp",1999,235.142329544218
"wascoCA_200km_shp","shp",2000,345.243720259098
"wascoCA_200km_shp","shp",2001,423.029508999201
"wascoCA_200km_shp","shp",2002,237.022294694719
"wascoCA_200km_shp","shp",2003,290.686875372193
"wascoCA_200km_shp","shp",2004,330.831942595603
"wascoCA_200km_shp","shp",2005,449.898913592864
"wascoCA_200km_shp","shp",2006,386.160843311523
"wascoCA_200km_shp","shp",2007,183.395610648062
"wascoCA_200km_shp","shp",2008,323.951803648708
"wascoCA_200km_shp","shp",2009,280.471056142692
"wascoCA_200km_shp","shp",2010,595.617514191672
"wascoCA_200km_shp","shp",2011,304.514950059902
"wascoCA_200km_shp","shp",2012,286.407127401897
"wascoCA_200km_shp","shp",2013,98.8189483036144
"wascoCA_200km_shp","shp",2014,247.548065964396
"wascoCA_200km_shp","shp",2015,209.141025663925
"wascoCA_200km_shp","shp",2016,350.366840508983
"wascoCA_200km_shp","shp",2017,395.596957842522
"wascoCA_200km_shp","shp",2018,278.521686245156
"wascoCA_200km_shp","shp",2019,493.659365578676
"wascoCA_200km_shp","shp",2020,212.220382480013
