"county","FIPS","rcp","model","centralDecade","aveWetDays","fiveYrAveTotWetDaysCentYr_.10","fiveYrAveTotWetDaysCentYr_.9","fiveYrAveTotWetDaysCentYr_.8","fiveYrAveTotWetDaysCentYr_.7","fiveYrAveTotWetDaysCentYr_.6","fiveYrAveTotWetDaysCentYr_.5","fiveYrAveTotWetDaysCentYr_.4","fiveYrAveTotWetDaysCentYr_.3","fiveYrAveTotWetDaysCentYr_.2","fiveYrAveTotWetDaysCentYr_.1","fiveYrAveTotWetDaysCentYr_0","fiveYrAveTotWetDaysCentYr_1","fiveYrAveTotWetDaysCentYr_2","fiveYrAveTotWetDaysCentYr_3","fiveYrAveTotWetDaysCentYr_4","fiveYrAveTotWetDaysCentYr_5","fiveYrAveTotWetDaysCentYr_6","fiveYrAveTotWetDaysCentYr_7","fiveYrAveTotWetDaysCentYr_8","fiveYrAveTotWetDaysCentYr_9","fiveYrAveTotWetDaysCentYr_10","fiveYrAveTotWetDaysCentYr_11","fiveYrAveTotWetDaysCentYr_12","fiveYrAveTotWetDaysCentYr_13","fiveYrAveTotWetDaysCentYr_14","fiveYrAveTotWetDaysCentYr_15","fiveYrAveTotWetDaysCentYr_16","fiveYrAveTotWetDaysCentYr_17","fiveYrAveTotWetDaysCentYr_18","fiveYrAveTotWetDaysCentYr_19"
"mtsunapeeNH_150km_shp","shp","rcp45","BNU-ESM",1970,1194.54315389357,1101.12497211238,1145.92311983165,1194.15436514265,1249.09956034407,1309.46996531785,1295.71537093878,1280.44328718506,1229.49540722794,1159.69978267857,1118.00911804243,1156.81119938112,1136.24906681577,1218.55865324507,1328.80488950453,1311.83336852141,1253.25985546176,1190.95075253489,1090.22189774057,991.954584181269,996.513314087185,1066.87307820816,1117.72613446376,1191.70157435939,1178.22097773213,1265.61751156752,1259.6297147247,1305.73175121614,1243.12702564579,1288.62442469723,1198.54905252821
"mtsunapeeNH_150km_shp","shp","rcp45","BNU-ESM",2000,1258.50650653287,1186.55905564634,1183.56641398366,1296.54159199664,1224.186318261,1232.70673350582,1279.84407997509,1266.87398157562,1227.25821955089,1335.74274516192,1377.54005248498,1333.31466152221,1383.3518503998,1324.49609696817,1283.78656477668,1239.75314570161,1250.27334255665,1145.75356283458,1182.75878362976,1222.23334226171,1268.15192765606,1220.69237128717,1275.5120080938,1287.52806808351,1259.60059570533,1234.90679546758,1278.16364989761,1247.42988880527,1232.45627896828,1251.3920498544,1293.85001775664
"mtsunapeeNH_150km_shp","shp","rcp45","BNU-ESM",2030,1299.20321556028,1262.83706884571,1272.48636102748,1254.35223890713,1226.7487769303,1231.54304639532,1311.37453377823,1356.78812963742,1332.53592420506,1361.50875526722,1288.03120998799,1188.05595179954,1156.88202767839,1203.54743665327,1182.19101161823,1228.44512941787,1266.56535363522,1313.05521782067,1298.62928085119,1329.04506291445,1353.71980997935,1396.05765991537,1379.38784156487,1387.24224418836,1360.65273847416,1345.18662102929,1319.58776949033,1338.03667715963,1318.91216855664,1325.87671776008,1317.77238462808
"mtsunapeeNH_150km_shp","shp","rcp45","BNU-ESM",2060,1281.3402517808,1338.23019103631,1243.3039742614,1254.68319425518,1243.50361050976,1256.03087072245,1279.43024234276,1318.52057049328,1337.05068829666,1304.6856852201,1269.55163944171,1199.87390319957,1252.31783446302,1267.95924632336,1270.57557642199,1297.54583851443,1351.58571713899,1274.75755222626,1249.99945097487,1247.05274586452,1283.33786678267,1268.4683917492,1373.13713990613,1371.27003566106,1392.66355239748,1323.08947350981,1298.34332220263,1182.86404044145,1207.07889517367,1179.52857004077,1292.53324851506
"mtsunapeeNH_150km_shp","shp","rcp85","BNU-ESM",1970,1194.54315389357,1101.12497211238,1145.92311983165,1194.15436514265,1249.09956034407,1309.46996531785,1295.71537093878,1280.44328718506,1229.49540722794,1159.69978267857,1118.00911804243,1156.81119938112,1136.24906681577,1218.55865324507,1328.80488950453,1311.83336852141,1253.25985546176,1190.95075253489,1090.22189774057,991.954584181269,996.513314087185,1066.87307820816,1117.72613446376,1191.70157435939,1178.22097773213,1265.61751156752,1259.6297147247,1305.73175121614,1243.12702564579,1288.62442469723,1198.54905252821
"mtsunapeeNH_150km_shp","shp","rcp85","BNU-ESM",2000,1251.16106591027,1186.55905564634,1183.56641398366,1296.54159199664,1224.186318261,1232.70673350582,1279.84407997509,1266.87398157562,1227.25821955089,1335.74274516192,1377.54005248498,1333.31466152221,1383.3518503998,1324.49609696817,1283.78656477668,1248.13909737108,1220.53262786226,1232.57410346181,1269.6648803923,1335.29235528985,1320.57443012029,1338.63536625627,1297.95238134608,1250.64105689957,1154.94398446822,1154.13264088976,1181.47245219708,1086.27960354592,1138.36454965404,1085.52692311035,1160.10238216446
"mtsunapeeNH_150km_shp","shp","rcp85","BNU-ESM",2030,1326.08438154718,1155.38952500788,1183.53756521324,1193.9765116188,1322.36555891362,1342.52831583985,1332.90843484014,1439.62364809809,1461.43070199366,1469.00135640836,1460.92703504832,1460.92794866215,1411.5858374282,1362.39953974029,1338.05713769918,1261.93361862674,1247.03103826395,1167.80958636865,1179.96777579287,1175.13123911106,1226.89028369957,1222.13744139614,1340.04983524477,1371.1754785799,1418.73721240779,1388.6550334352,1433.18734765973,1439.27412853611,1387.55628155753,1283.09258826607,1358.99034728449
"mtsunapeeNH_150km_shp","shp","rcp85","BNU-ESM",2060,1342.67101151585,1368.20225288149,1298.33467135415,1331.48527414566,1326.03814784748,1227.32420946235,1256.8572292443,1293.21398463334,1300.82226792856,1316.61705058344,1313.85233372444,1302.681241028,1274.29290756794,1297.2147373466,1318.33611987817,1354.19337665052,1357.6329838615,1457.15898668538,1396.31100826649,1452.963297417,1503.61853822994,1433.73078848018,1366.64016805694,1361.1278124531,1312.9249086922,1259.48140857283,1318.63700267971,1258.47871333539,1369.06496895471,1408.2648259561,1415.54741989176
"mtsunapeeNH_150km_shp","shp","rcp45","CCSM4",1970,1218.24060868997,1203.60485832615,1232.46622885318,1190.26219017983,1226.64603999068,1158.8855981533,1122.36926053457,1115.45579759934,1114.02235467955,1147.45294664676,1185.58098342187,1219.45646956068,1253.17490654859,1310.5995787213,1260.97046834957,1238.36004494778,1271.42061005582,1192.37163751531,1230.80860643574,1237.97630848351,1221.95142298885,1178.30938282759,1227.87638989457,1243.50999363662,1202.89735079869,1253.82611944122,1327.99866100709,1313.91254163315,1220.24092848675,1263.98966761314,1223.41779387271
"mtsunapeeNH_150km_shp","shp","rcp45","CCSM4",2000,1248.95147893242,1193.77759053144,1193.47578780675,1150.64699669487,1136.543356762,1177.25788397137,1168.75274843567,1159.05615156882,1225.47101235232,1216.67170377488,1183.52118236533,1183.2187072558,1211.50737827493,1241.75216531881,1222.72202862684,1284.3445815161,1314.43884905506,1314.60492289037,1319.18671951633,1290.26355095769,1196.42129215115,1143.03908682765,1150.73673137876,1155.09421552164,1282.45141585328,1306.32478082783,1380.88346255261,1408.87410152443,1401.55776419052,1318.29832646275,1382.49491739859
