"county","FIPS","rcp","model","start50yrs","months","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069"
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"jan",0.0666666666666667,0,0,0,0.109090909090909,0.0166666666666667,0,0.0363636363636364,0.00909090909090909,0,0,0.00151515151515152,0,0,0.139393939393939,0,0,0,0,0,0,0.05,0,0,0,0,0.00606060606060606,0,0,0,0.0212121212121212,0.0106060606060606,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.0242424242424242,0.0742424242424242,0.00454545454545455,0.0151515151515152,0,0,0.0318181818181818,0
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"feb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162121212121212,0,0.892424242424242,0,0.704545454545455,0,0,0,0,0.0651515151515152,0,0,0,0.153030303030303,0,0,0,0.0318181818181818,0,0.00151515151515152,0,0.257575757575758,0,0,0.0727272727272727,0.0257575757575758,0,0,0.162121212121212,1,0,0
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"mar",0,0,0,0.00454545454545455,0,0,0.00757575757575758,0.00151515151515152,0,0,0,0.104545454545455,0,0,0,0,0,0.653030303030303,0,0,0,0,0,0.0909090909090909,0,0,0,0.806060606060606,0,0,0,0,0,0,0.0727272727272727,0.0136363636363636,0.0545454545454545,0,0,0,0,0.0409090909090909,0,0,0.109090909090909,0.0333333333333333,0.0121212121212121,0.0318181818181818,0,0
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"apr",0.0303030303030303,0,0,0,0,0,0,0,0,0,0.0742424242424242,0,0,0.0318181818181818,0,0,0,0.00606060606060606,0.00454545454545455,0,0,0.837878787878788,0,0,0,0,0,0.190909090909091,0,0,0,0.737878787878788,0,0.793939393939394,0,0,0.115151515151515,0.425757575757576,0,0,0.00454545454545455,0.0454545454545455,0,0,0,0,0,0,0.0484848484848485,0.0378787878787879
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"may",0,0,0,0.00454545454545455,0,0,0,0,0.465151515151515,0,1.20909090909091,0,0,0,0,0,0,0,0.73030303030303,0,0,0,0,0.875757575757576,0,0,0.463636363636364,0.0878787878787879,0,0,0.242424242424242,0,0,0,0,0,0,0,0,0.493939393939394,0,0,0,0.274242424242424,0,0,1.13484848484848,0,0.00757575757575758,1.21818181818182
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"jun",0,0,0.00606060606060606,0.0121212121212121,0,0,0.184848484848485,0.798484848484848,0.00757575757575758,0,0,0,0,0.392424242424242,0.922727272727273,0,0,0,0,0,0,0,0.151515151515152,0,0.921212121212121,0,0,0,0.624242424242424,0,0,0,0.05,0,0.0166666666666667,0,0,0,0,0,0.0121212121212121,0,0,0.0166666666666667,0.203030303030303,0.0257575757575758,0,0.0712121212121212,0.487878787878788,0
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"jul",0,0,0.254545454545455,0.00303030303030303,0,0.00606060606060606,0,0,0,0,0.0121212121212121,0,0.00454545454545455,0,0,0,0,0,0.328787878787879,0,0,0,0,0,0.00909090909090909,0,0,0,0.353030303030303,0,0,0,0,0.0136363636363636,0,0,0,0,0,0,0,0,0,0,0.0772727272727273,0,0,0,0,0
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"aug",0.00757575757575758,0.154545454545455,0,0,0,0.265151515151515,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0333333333333333,0,0,0,0,0,0.663636363636364,0,0,0,0,0,0.0575757575757576,0,0.0575757575757576,0,0.00909090909090909,0.00303030303030303,0,0,0,0,0.0227272727272727,0,0,0
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"sep",0.0242424242424242,0.763636363636364,0,0,1,0,0,0,0,1,0.863636363636364,0,0.0772727272727273,0,0.0242424242424242,0,0.1,0.0303030303030303,0,0,0,0,0,0.153030303030303,0.0212121212121212,0,0,0,0.396969696969697,0,0.187878787878788,0,0,0.0909090909090909,0.0151515151515152,0.0409090909090909,0,2.08787878787879,1,0.00757575757575758,0,0.0106060606060606,0,0.325757575757576,0.604545454545454,0,0,0,0,0.168181818181818
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",2020,"oct",0,0,0,0.490909090909091,0,0,0.86969696969697,1.79848484848485,0,0,0,0,0.960606060606061,0,0.624242424242424,0.0151515151515152,0,0,1,0.0151515151515152,0,0,0.372727272727273,0.0272727272727273,0,0.536363636363636,0.0939393939393939,0,0,0,0.912121212121212,0,1.03939393939394,0.621212121212121,1,0,0.990909090909091,0,0,0,0,0,0,0,1.13939393939394,0,0,0.225757575757576,0,0.993939393939394
