"county","FIPS","rcp","model","X2yr","X5yr","X10yr","X25yr","X50yr","X100yr"
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.18380247931435,1.21663795781238,1.21934749671638,1.19750120654218,1.16349823056567,1.11690920177485
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.19160974741331,1.22751165180906,1.2295750704022,1.20256659789664,1.16162924852803,1.10620337930523
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.19380546088769,1.2233772015093,1.21820812647843,1.18082256010343,1.13267870816446,1.0712952674061
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.18740718571247,1.21071606157716,1.20414403507015,1.16732061466938,1.12073087236075,1.06149859108948
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.17219470979394,1.19114145111505,1.18531632445159,1.1537938694369,1.11385545599214,1.06284295299552
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.16342443707603,1.17857510102285,1.17553124709007,1.15338643349705,1.12387456201212,1.08521493476343
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.14588060275598,1.16103594818925,1.15804383116568,1.13643833413241,1.10784477201628,1.07054914691312
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.15705043700797,1.18135143135982,1.17990224136429,1.1536839059049,1.11708742628877,1.06883700464916
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.17891483833738,1.22863244921504,1.23081371775312,1.19182680291622,1.13466613965095,1.05958149107218
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.19164438294059,1.24576608376914,1.24617153284729,1.20074928134495,1.13701748442164,1.05491930425732
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.20480995707497,1.25318679092543,1.24302519636435,1.18043209894472,1.10381601259331,1.01041754434442
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.21142460167763,1.25291691066267,1.23700071303387,1.16752667365646,1.086860840026,0.990595523683139
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.20035810324864,1.24214312255983,1.22593712039438,1.15583396863726,1.07467693909668,0.978007432428913
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.21997422786243,1.2572837538254,1.23144301153621,1.14396502502016,1.04837122956383,0.937941178649312
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.17248660493199,1.18911457585925,1.16866661215034,1.10971514145983,1.04668892998172,0.972855543379809
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.12932209906686,1.14223629163205,1.12905989160245,1.09004074536848,1.04769561741797,0.997129973479938
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.11830344838142,1.13149055170695,1.12093041198817,1.08753664580864,1.05057705789381,1.00594175482299
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.10600014028422,1.11279648432762,1.10250058668561,1.07423060461242,1.04391438707815,1.00758949932306
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.11275281534165,1.11211401518836,1.09573500514118,1.05915574549958,1.02260300571356,0.980277961922664
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.10702697072856,1.0927658118776,1.06965728549253,1.02738637385416,0.988527187963611,0.945314719560744
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.12192866795826,1.09506955791857,1.06628130626277,1.01968050526449,0.979374291665034,0.93591033748962
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.12797951140209,1.09388675773693,1.06591348090999,1.02559614678882,0.992932346200955,0.95888762090128
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.1351882065067,1.10342280727275,1.07720708617184,1.03919158156794,1.00824673885792,0.975907810358742
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.14563894783787,1.11722850668108,1.09197552965968,1.05377899790564,1.02178565837644,0.987749758481029
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.14119340787685,1.12223468295445,1.10118292460776,1.0660023714061,1.03472337853568,1.0002724645321
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.15000940834039,1.13823106884948,1.11490479899766,1.06966643926875,1.02670801838098,0.97809206432732
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.15421826548113,1.14244357624534,1.12114976557464,1.08081381087519,1.04290581449857,1.00013292353647
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.13943672177003,1.13235500934989,1.11650237332265,1.08549490939593,1.05589914771252,1.02213316879878
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.14281683157572,1.1397710295746,1.1278422748717,1.10316615958257,1.07909464745263,1.0513152388054
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.14202738021855,1.14622689955058,1.14141902363414,1.12767375832311,1.11269535202379,1.09446515634426
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.17790660615481,1.20317905358984,1.20614312377298,1.19200212464118,1.16897191294236,1.13693818452822
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.17994190604466,1.20972402997366,1.21257528799372,1.19406478815605,1.16491057087922,1.12489953870687
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.18553183730131,1.22279352605731,1.22254897368655,1.19023785397321,1.14466943401106,1.08478335615205
"mtsunapeeNH_100km_shp","shp","rcp45","BNU-ESM",1.19060703052835,1.21270900076422,1.20255862366202,1.1582472973768,1.10458948320589,1.03780641864161
